"","subid","submit.date","submit.time","trial.num","condition","interval","numPic","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","day.and.time","intervalNum","include","first.trial","numPicN","correct"
"77","A123F7829DTAYZ","Apr 11 2014","18:15:31",17,"Social","Seven",6,4,"Same",1,"Novel106",2,"Novel35",1,3917,"eyescenter",-1,0,1,0,(Apr 11 2014 18:15:31),7,TRUE,FALSE,6,FALSE
"78","A123F7829DTAYZ","Apr 11 2014","18:15:31",18,"Social","Seven",6,5,"Switch",0,"Novel15",2,"Novel136",2,2415,"eyescenter",-1,0,1,0,(Apr 11 2014 18:15:31),7,TRUE,FALSE,6,FALSE
"79","A123F7829DTAYZ","Apr 11 2014","18:15:31",19,"Social","Seven",6,6,"Same",0,"Novel36",5,"Novel98",3,1932,"eyescenter",-1,0,1,0,(Apr 11 2014 18:15:31),7,TRUE,FALSE,6,FALSE
"80","A123F7829DTAYZ","Apr 11 2014","18:15:31",20,"Social","Seven",6,7,"Switch",0,"Novel25",3,"Novel49",4,2262,"eyescenter",-1,0,1,0,(Apr 11 2014 18:15:31),7,TRUE,FALSE,6,FALSE
"81","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",1,"Social","Zero",6,0,"Switch",0,"squirrel",3,"",0,2568,"eyescenter",-1,0,0,1,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,FALSE
"82","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",2,"Social","Zero",6,0,"Switch",0,"squirrel",1,"",0,2461,"eyescenter",-1,0,0,1,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,FALSE
"83","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",3,"Social","Zero",6,0,"Switch",0,"tomato",4,"",0,3531,"eyescenter",-1,0,0,1,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,FALSE
"84","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",4,"Social","Zero",6,0,"Switch",0,"tomato",0,"",0,6032,"eyescenter",-1,0,0,1,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,FALSE
"85","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",5,"Social","Zero",6,0,"Switch",0,"Novel140",0,"Novel9",2,8300,"eyes_left_90",4,1,0,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,FALSE
"86","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",6,"Social","Zero",6,0,"Switch",0,"Novel62",5,"Novel9",2,7278,"eyescenter",-1,0,1,0,(Apr 11 2014 21:55:12),0,TRUE,TRUE,6,FALSE
"87","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",7,"Social","Zero",6,1,"Same",0,"Novel125",0,"Novel125",0,9421,"eyes_left_90",4,1,0,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,TRUE
"88","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",8,"Social","Zero",6,1,"Same",0,"Novel125",1,"Novel125",0,1398,"eyescenter",-1,0,1,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,TRUE
"89","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",9,"Social","Zero",6,2,"Switch",0,"Novel34",3,"Novel1",1,2601,"eyes_down_left",1,1,0,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,FALSE
"90","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",10,"Social","Zero",6,2,"Switch",0,"Novel124",1,"Novel1",1,9689,"eyescenter",-1,0,1,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,FALSE
"91","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",11,"Social","Zero",6,3,"Same",0,"Novel30",3,"Novel30",3,2522,"eyes_down_left",1,1,0,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,TRUE
"92","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",12,"Social","Zero",6,3,"Same",0,"Novel30",2,"Novel30",3,2031,"eyescenter",-1,0,1,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,TRUE
"93","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",13,"Social","Zero",6,4,"Switch",1,"Novel47",0,"Novel77",2,2247,"eyes_left_90",4,1,0,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,FALSE
"94","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",14,"Social","Zero",6,4,"Switch",1,"Novel89",1,"Novel77",2,8010,"eyescenter",-1,0,1,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,FALSE
"95","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",15,"Social","Zero",6,5,"Same",1,"Novel99",1,"Novel99",1,2049,"eyes_right_90",5,1,0,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,TRUE
"96","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",16,"Social","Zero",6,5,"Same",1,"Novel99",1,"Novel99",1,1048,"eyescenter",-1,0,1,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,TRUE
"97","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",17,"Social","Zero",6,6,"Switch",1,"Novel32",0,"Novel84",4,1735,"eyes_left_90",4,1,0,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,FALSE
"98","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",18,"Social","Zero",6,6,"Switch",1,"Novel23",1,"Novel84",4,1870,"eyescenter",-1,0,1,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,FALSE
"99","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",19,"Social","Zero",6,7,"Same",1,"Novel110",1,"Novel110",1,1568,"eyes_right_90",5,1,0,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,TRUE
"100","A12C1M9UZ1DZ9H","Apr 11 2014","21:55:12",20,"Social","Zero",6,7,"Same",1,"Novel110",1,"Novel110",1,700,"eyescenter",-1,0,1,0,(Apr 11 2014 21:55:12),0,TRUE,FALSE,6,TRUE
"101","A12MSYRHI3XWDT","Apr 10 2014","18:59:12",1,"Social","Three",6,0,"Same",1,"squirrel",3,"",0,2253,"eyescenter",-1,0,0,1,(Apr 10 2014 18:59:12),3,TRUE,FALSE,6,FALSE
"102","A12MSYRHI3XWDT","Apr 10 2014","18:59:12",2,"Social","Three",6,0,"Same",1,"squirrel",1,"",0,1067,"eyescenter",-1,0,0,1,(Apr 10 2014 18:59:12),3,TRUE,FALSE,6,FALSE
"103","A12MSYRHI3XWDT","Apr 10 2014","18:59:12",3,"Social","Three",6,0,"Same",1,"tomato",4,"",0,1631,"eyescenter",-1,0,0,1,(Apr 10 2014 18:59:12),3,TRUE,FALSE,6,FALSE
"104","A12MSYRHI3XWDT","Apr 10 2014","18:59:12",4,"Social","Three",6,0,"Same",1,"tomato",0,"",0,1448,"eyescenter",-1,0,0,1,(Apr 10 2014 18:59:12),3,TRUE,FALSE,6,FALSE
"105","A12MSYRHI3XWDT","Apr 10 2014","18:59:12",5,"Social","Three",6,0,"Same",1,"Novel7",3,"Novel7",3,4490,"eyes_down_left",1,1,0,0,(Apr 10 2014 18:59:12),3,TRUE,FALSE,6,TRUE
"106","A12MSYRHI3XWDT","Apr 10 2014","18:59:12",6,"Social","Three",6,1,"Switch",1,"Novel34",3,"Novel133",0,2359,"eyes_down_left",1,1,0,0,(Apr 10 2014 18:59:12),3,TRUE,FALSE,6,FALSE
"107","A12MSYRHI3XWDT","Apr 10 2014","18:59:12",7,"Social","Three",6,2,"Same",1,"Novel36",3,"Novel36",3,4212,"eyes_down_left",1,1,0,0,(Apr 10 2014 18:59:12),3,TRUE,FALSE,6,TRUE
"108","A12MSYRHI3XWDT","Apr 10 2014","18:59:12",8,"Social","Three",6,3,"Switch",0,"Novel126",2,"Novel42",5,1574,"eyes_left",0,1,0,0,(Apr 10 2014 18:59:12),3,TRUE,FALSE,6,FALSE
"109","A12MSYRHI3XWDT","Apr 10 2014","18:59:12",9,"Social","Three",6,0,"Same",1,"Novel7",3,"Novel7",3,1816,"eyescenter",-1,0,1,0,(Apr 10 2014 18:59:12),3,TRUE,TRUE,6,TRUE
"110","A12MSYRHI3XWDT","Apr 10 2014","18:59:12",10,"Social","Three",6,1,"Switch",1,"Novel111",4,"Novel133",0,4387,"eyescenter",-1,0,1,0,(Apr 10 2014 18:59:12),3,TRUE,FALSE,6,FALSE
"111","A12MSYRHI3XWDT","Apr 10 2014","18:59:12",11,"Social","Three",6,2,"Same",1,"Novel106",2,"Novel36",3,10261,"eyescenter",-1,0,1,0,(Apr 10 2014 18:59:12),3,TRUE,FALSE,6,FALSE
"112","A12MSYRHI3XWDT","Apr 10 2014","18:59:12",12,"Social","Three",6,3,"Switch",0,"Novel24",4,"Novel42",5,3285,"eyescenter",-1,0,1,0,(Apr 10 2014 18:59:12),3,TRUE,FALSE,6,FALSE
"113","A12MSYRHI3XWDT","Apr 10 2014","18:59:12",13,"Social","Three",6,4,"Same",0,"Novel70",4,"Novel70",4,1160,"eyes_down_right",2,1,0,0,(Apr 10 2014 18:59:12),3,TRUE,FALSE,6,TRUE
