"submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","trial_cat","intervalNum","include","first.trial","numPicN","correct","subids"
"Dec 05 2014","12:00:52",17,"Live","No-socialFirst","Zero",4,"Chrome",6,"Switch",1,"Novel64",1,"Novel109",2,8284,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"1"
"Dec 05 2014","12:00:52",18,"Live","No-socialFirst","Zero",4,"Chrome",6,"Switch",1,"Novel109",2,"Novel109",2,1331,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"1"
"Dec 05 2014","12:00:52",19,"Live","No-socialFirst","Zero",4,"Chrome",7,"Same",1,"Novel83",1,"Novel83",1,4312,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"1"
"Dec 05 2014","12:00:52",20,"Live","No-socialFirst","Zero",4,"Chrome",7,"Same",1,"Novel83",1,"Novel83",1,2363,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"1"
"Dec 05 2014","12:00:52",21,"Live","No-socialFirst","Zero",4,"Chrome",8,"Switch",1,"Novel25",0,"Novel22",3,2180,"up-left-4sec","0","exposure",0,TRUE,FALSE,4,TRUE,"1"
"Dec 05 2014","12:00:52",22,"Live","No-socialFirst","Zero",4,"Chrome",8,"Switch",1,"Novel22",3,"Novel22",3,2077,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"1"
"Dec 05 2014","12:00:52",23,"Live","No-socialFirst","Zero",4,"Chrome",9,"Same",0,"Novel96",0,"Novel96",0,3829,"down-right-4sec","3","exposure",0,TRUE,FALSE,4,FALSE,"1"
"Dec 05 2014","12:00:52",24,"Live","No-socialFirst","Zero",4,"Chrome",9,"Same",0,"Novel96",2,"Novel96",0,1858,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"1"
"Dec 05 2014","12:00:52",25,"Live","No-socialFirst","Zero",4,"Chrome",10,"Switch",0,"Novel130",3,"Novel94",1,1933,"up-left-4sec","0","exposure",0,TRUE,FALSE,4,FALSE,"1"
"Dec 05 2014","12:00:52",26,"Live","No-socialFirst","Zero",4,"Chrome",10,"Switch",0,"Novel13",2,"Novel94",1,1614,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"1"
"Dec 05 2014","12:00:52",27,"Live","No-socialFirst","Zero",4,"Chrome",11,"Same",0,"Novel32",1,"Novel32",1,3649,"up-left-4sec","0","exposure",0,TRUE,FALSE,4,FALSE,"1"
"Dec 05 2014","12:00:52",28,"Live","No-socialFirst","Zero",4,"Chrome",11,"Same",0,"Novel32",2,"Novel32",1,1444,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"1"
"Dec 05 2014","12:00:52",29,"Live","No-socialFirst","Zero",4,"Chrome",12,"Switch",0,"Novel55",2,"Novel84",1,2409,"up-right-4sec","1","exposure",0,TRUE,FALSE,4,FALSE,"1"
"Dec 05 2014","12:00:52",30,"Live","No-socialFirst","Zero",4,"Chrome",12,"Switch",0,"Novel9",2,"Novel84",1,37,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"1"
"Dec 05 2014","12:00:52",31,"Live","No-socialFirst","Zero",4,"Chrome",13,"Same",1,"Novel51",3,"Novel51",3,2102,"down-left-4sec","2","exposure",0,TRUE,FALSE,4,FALSE,"1"
"Dec 05 2014","12:00:52",32,"Live","No-socialFirst","Zero",4,"Chrome",13,"Same",1,"Novel51",3,"Novel51",3,1429,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"1"
"Dec 05 2014","12:00:52",33,"Live","No-socialFirst","Zero",4,"Chrome",14,"Switch",1,"Novel72",1,"Novel44",3,2069,"down-left-4sec","2","exposure",0,TRUE,FALSE,4,FALSE,"1"
"Dec 05 2014","12:00:52",34,"Live","No-socialFirst","Zero",4,"Chrome",14,"Switch",1,"Novel44",3,"Novel44",3,2398,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"1"
"Dec 05 2014","12:00:52",35,"Live","No-socialFirst","Zero",4,"Chrome",15,"Same",1,"Novel33",2,"Novel33",2,3300,"up-left-4sec","0","exposure",0,TRUE,FALSE,4,FALSE,"1"
"Dec 05 2014","12:00:52",36,"Live","No-socialFirst","Zero",4,"Chrome",15,"Same",1,"Novel33",2,"Novel33",2,1380,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"1"
"Dec 05 2014","14:09:14",1,"Live","SocialFirst","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,1988,"up-left-4sec","0","example",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",2,"Live","SocialFirst","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,1762,"up-left-4sec","0","example",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",3,"Live","SocialFirst","Zero",4,"Chrome",0,"Switch",0,"tomato",1,"",0,1802,"up-right-4sec","1","example",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",4,"Live","SocialFirst","Zero",4,"Chrome",0,"Switch",0,"tomato",2,"",0,2001,"down-left-4sec","2","example",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",5,"Live","SocialFirst","Zero",4,"Chrome",0,"Switch",0,"Novel64",1,"Novel137",0,1756,"up-right-4sec","1","exposure",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",6,"Live","SocialFirst","Zero",4,"Chrome",0,"Switch",0,"Novel11",0,"Novel137",0,3799,"straight-ahead","-1","test",0,TRUE,TRUE,4,FALSE,"2"
"Dec 05 2014","14:09:14",7,"Live","SocialFirst","Zero",4,"Chrome",1,"Same",1,"Novel15",3,"Novel15",3,2122,"down-right-4sec","3","exposure",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",8,"Live","SocialFirst","Zero",4,"Chrome",1,"Same",1,"Novel15",3,"Novel15",3,1354,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",9,"Live","SocialFirst","Zero",4,"Chrome",2,"Switch",1,"Novel25",3,"Novel106",2,1717,"down-right-4sec","3","exposure",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",10,"Live","SocialFirst","Zero",4,"Chrome",2,"Switch",1,"Novel106",2,"Novel106",2,2380,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",11,"Live","SocialFirst","Zero",4,"Chrome",3,"Same",0,"Novel20",2,"Novel20",2,3576,"down-left-4sec","2","exposure",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",12,"Live","SocialFirst","Zero",4,"Chrome",3,"Same",0,"Novel20",0,"Novel20",2,1471,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",13,"Live","SocialFirst","Zero",4,"Chrome",4,"Switch",1,"Novel21",3,"Novel73",2,2351,"down-right-4sec","3","exposure",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",14,"Live","SocialFirst","Zero",4,"Chrome",4,"Switch",1,"Novel26",3,"Novel73",2,2700,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","14:09:14",15,"Live","SocialFirst","Zero",4,"Chrome",5,"Same",0,"Novel34",0,"Novel34",0,2159,"up-left-4sec","0","exposure",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",16,"Live","SocialFirst","Zero",4,"Chrome",5,"Same",0,"Novel34",2,"Novel34",0,1911,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",17,"Live","SocialFirst","Zero",4,"Chrome",6,"Switch",0,"Novel57",1,"Novel33",0,2402,"up-right-4sec","1","exposure",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",18,"Live","SocialFirst","Zero",4,"Chrome",6,"Switch",0,"Novel46",1,"Novel33",0,2903,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","14:09:14",19,"Live","SocialFirst","Zero",4,"Chrome",7,"Same",1,"Novel116",1,"Novel116",1,1725,"up-right-4sec","1","exposure",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",20,"Live","SocialFirst","Zero",4,"Chrome",7,"Same",1,"Novel116",1,"Novel116",1,1640,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",21,"Live","SocialFirst","Zero",4,"Chrome",8,"Switch",0,"Novel101",1,"Novel91",0,5298,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","14:09:14",22,"Live","SocialFirst","Zero",4,"Chrome",8,"Switch",0,"Novel91",3,"Novel91",0,3479,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",23,"Live","SocialFirst","Zero",4,"Chrome",9,"Same",1,"Novel87",2,"Novel87",2,2601,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","14:09:14",24,"Live","SocialFirst","Zero",4,"Chrome",9,"Same",1,"Novel87",2,"Novel87",2,1930,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",25,"Live","SocialFirst","Zero",4,"Chrome",10,"Switch",1,"Novel3",2,"Novel5",3,5767,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","14:09:14",26,"Live","SocialFirst","Zero",4,"Chrome",10,"Switch",1,"Novel78",0,"Novel5",3,2909,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","14:09:14",27,"Live","SocialFirst","Zero",4,"Chrome",11,"Same",0,"Novel18",1,"Novel18",1,3288,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","14:09:14",28,"Live","SocialFirst","Zero",4,"Chrome",11,"Same",0,"Novel18",0,"Novel18",1,2398,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",29,"Live","SocialFirst","Zero",4,"Chrome",12,"Switch",1,"Novel125",3,"Novel76",1,2638,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","14:09:14",30,"Live","SocialFirst","Zero",4,"Chrome",12,"Switch",1,"Novel108",2,"Novel76",1,1759,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","14:09:14",31,"Live","SocialFirst","Zero",4,"Chrome",13,"Same",0,"Novel99",2,"Novel99",2,2360,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","14:09:14",32,"Live","SocialFirst","Zero",4,"Chrome",13,"Same",0,"Novel99",1,"Novel99",2,1417,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","14:09:14",33,"Live","SocialFirst","Zero",4,"Chrome",14,"Switch",0,"Novel29",3,"Novel23",2,3230,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","14:09:14",34,"Live","SocialFirst","Zero",4,"Chrome",14,"Switch",0,"Novel31",0,"Novel23",2,1756,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","14:09:14",35,"Live","SocialFirst","Zero",4,"Chrome",15,"Same",1,"Novel111",1,"Novel111",1,2551,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","14:09:14",36,"Live","SocialFirst","Zero",4,"Chrome",15,"Same",1,"Novel111",1,"Novel111",1,2334,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 06 2014","21:42:30",1,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,8673,"up-left-4sec","0","example",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",2,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,4169,"up-left-4sec","0","example",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",3,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",1,"tomato",1,"",0,3522,"up-right-4sec","1","example",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",4,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",1,"tomato",2,"",0,4282,"down-left-4sec","2","example",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",5,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",1,"Novel33",2,"Novel33",2,10500,"up-left-4sec","0","exposure",0,TRUE,FALSE,4,FALSE,"3"
"Dec 06 2014","21:42:30",6,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",1,"Novel68",0,"Novel33",2,6598,"straight-ahead","-1","test",0,TRUE,TRUE,4,FALSE,"3"
"Dec 06 2014","21:42:30",7,"Live","SocialFirst","Zero",4,"Chrome",1,"Switch",1,"Novel105",1,"Novel112",0,6452,"up-right-4sec","1","exposure",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",8,"Live","SocialFirst","Zero",4,"Chrome",1,"Switch",1,"Novel15",1,"Novel112",0,13453,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"3"
"Dec 06 2014","21:42:30",9,"Live","SocialFirst","Zero",4,"Chrome",2,"Same",0,"Novel137",2,"Novel137",2,5534,"down-left-4sec","2","exposure",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",10,"Live","SocialFirst","Zero",4,"Chrome",2,"Same",0,"Novel137",0,"Novel137",2,5765,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",11,"Live","SocialFirst","Zero",4,"Chrome",3,"Switch",0,"Novel91",2,"Novel36",0,7249,"down-left-4sec","2","exposure",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",12,"Live","SocialFirst","Zero",4,"Chrome",3,"Switch",0,"Novel36",3,"Novel36",0,7362,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",13,"Live","SocialFirst","Zero",4,"Chrome",4,"Same",1,"Novel121",2,"Novel121",2,5378,"down-left-4sec","2","exposure",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",14,"Live","SocialFirst","Zero",4,"Chrome",4,"Same",1,"Novel121",2,"Novel121",2,3976,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",15,"Live","SocialFirst","Zero",4,"Chrome",5,"Switch",1,"Novel40",1,"Novel116",0,6149,"up-right-4sec","1","exposure",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",16,"Live","SocialFirst","Zero",4,"Chrome",5,"Switch",1,"Novel110",2,"Novel116",0,6456,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"3"
"Dec 06 2014","21:42:30",17,"Live","SocialFirst","Zero",4,"Chrome",6,"Same",0,"Novel63",1,"Novel63",1,5516,"up-right-4sec","1","exposure",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",18,"Live","SocialFirst","Zero",4,"Chrome",6,"Same",0,"Novel63",2,"Novel63",1,3112,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",19,"Live","SocialFirst","Zero",4,"Chrome",7,"Switch",0,"Novel2",2,"Novel43",0,10677,"down-left-4sec","2","exposure",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",20,"Live","SocialFirst","Zero",4,"Chrome",7,"Switch",0,"Novel118",0,"Novel43",0,4581,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"3"
"Dec 06 2014","21:42:30",21,"Live","SocialFirst","Zero",4,"Chrome",8,"Same",1,"Novel79",0,"Novel79",0,6949,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"3"
"Dec 06 2014","21:42:30",22,"Live","SocialFirst","Zero",4,"Chrome",8,"Same",1,"Novel79",0,"Novel79",0,2289,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",23,"Live","SocialFirst","Zero",4,"Chrome",9,"Switch",1,"Novel134",0,"Novel54",1,10648,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"3"
"Dec 06 2014","21:42:30",24,"Live","SocialFirst","Zero",4,"Chrome",9,"Switch",1,"Novel87",2,"Novel54",1,4422,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"3"
"Dec 06 2014","21:42:30",25,"Live","SocialFirst","Zero",4,"Chrome",10,"Same",0,"Novel65",3,"Novel65",3,5398,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"3"
"Dec 06 2014","21:42:30",26,"Live","SocialFirst","Zero",4,"Chrome",10,"Same",0,"Novel65",2,"Novel65",3,2511,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",27,"Live","SocialFirst","Zero",4,"Chrome",11,"Switch",0,"Novel29",0,"Novel82",1,7226,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"3"
"Dec 06 2014","21:42:30",28,"Live","SocialFirst","Zero",4,"Chrome",11,"Switch",0,"Novel82",0,"Novel82",1,3297,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",29,"Live","SocialFirst","Zero",4,"Chrome",12,"Same",1,"Novel80",0,"Novel80",0,8227,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"3"
"Dec 06 2014","21:42:30",30,"Live","SocialFirst","Zero",4,"Chrome",12,"Same",1,"Novel80",0,"Novel80",0,2180,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",31,"Live","SocialFirst","Zero",4,"Chrome",13,"Switch",1,"Novel13",1,"Novel59",2,5148,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"3"
"Dec 06 2014","21:42:30",32,"Live","SocialFirst","Zero",4,"Chrome",13,"Switch",1,"Novel18",0,"Novel59",2,3276,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"3"
"Dec 06 2014","21:42:30",33,"Live","SocialFirst","Zero",4,"Chrome",14,"Same",0,"Novel81",1,"Novel81",1,4474,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"3"
"Dec 06 2014","21:42:30",34,"Live","SocialFirst","Zero",4,"Chrome",14,"Same",0,"Novel81",2,"Novel81",1,2294,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"3"
"Dec 06 2014","21:42:30",35,"Live","SocialFirst","Zero",4,"Chrome",15,"Switch",0,"Novel38",1,"Novel30",2,4355,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"3"
"Dec 06 2014","21:42:30",36,"Live","SocialFirst","Zero",4,"Chrome",15,"Switch",0,"Novel30",1,"Novel30",2,2360,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"3"
"Dec 05 2014","12:43:54",1,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,17440,"up-left-4sec","0","example",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",2,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,5758,"up-left-4sec","0","example",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",3,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",0,"tomato",1,"",0,1806,"up-right-4sec","1","example",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",4,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",0,"tomato",2,"",0,8211,"down-left-4sec","2","example",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",5,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",0,"Novel93",3,"Novel93",3,2261,"down-right-4sec","3","exposure",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",6,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",0,"Novel93",0,"Novel93",3,3763,"straight-ahead","-1","test",0,TRUE,TRUE,4,TRUE,"4"
"Dec 05 2014","12:43:54",7,"Live","SocialFirst","Zero",4,"Chrome",1,"Switch",0,"Novel90",0,"Novel122",2,2360,"up-left-4sec","0","exposure",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",8,"Live","SocialFirst","Zero",4,"Chrome",1,"Switch",0,"Novel123",1,"Novel122",2,2407,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"4"
"Dec 05 2014","12:43:54",9,"Live","SocialFirst","Zero",4,"Chrome",2,"Same",0,"Novel139",1,"Novel139",1,2799,"up-right-4sec","1","exposure",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",10,"Live","SocialFirst","Zero",4,"Chrome",2,"Same",0,"Novel4",2,"Novel139",1,3681,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"4"
"Dec 05 2014","12:43:54",11,"Live","SocialFirst","Zero",4,"Chrome",3,"Switch",1,"Novel32",0,"Novel85",2,9588,"up-left-4sec","0","exposure",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",12,"Live","SocialFirst","Zero",4,"Chrome",3,"Switch",1,"Novel116",1,"Novel85",2,3054,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"4"
"Dec 05 2014","12:43:54",13,"Live","SocialFirst","Zero",4,"Chrome",4,"Same",1,"Novel134",1,"Novel134",1,1629,"up-right-4sec","1","exposure",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",14,"Live","SocialFirst","Zero",4,"Chrome",4,"Same",1,"Novel134",1,"Novel134",1,1317,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",15,"Live","SocialFirst","Zero",4,"Chrome",5,"Switch",0,"Novel6",3,"Novel61",2,1835,"down-right-4sec","3","exposure",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",16,"Live","SocialFirst","Zero",4,"Chrome",5,"Switch",0,"Novel69",1,"Novel61",2,2002,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"4"
"Dec 05 2014","12:43:54",17,"Live","SocialFirst","Zero",4,"Chrome",6,"Same",1,"Novel102",3,"Novel102",3,1571,"down-right-4sec","3","exposure",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",18,"Live","SocialFirst","Zero",4,"Chrome",6,"Same",1,"Novel102",3,"Novel102",3,2709,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",19,"Live","SocialFirst","Zero",4,"Chrome",7,"Switch",1,"Novel76",0,"Novel127",2,6016,"up-left-4sec","0","exposure",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",20,"Live","SocialFirst","Zero",4,"Chrome",7,"Switch",1,"Novel127",2,"Novel127",2,3107,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"4"
"Dec 05 2014","12:43:54",21,"Live","SocialFirst","Zero",4,"Chrome",8,"Same",0,"Novel28",0,"Novel28",0,9050,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"4"
"Dec 05 2014","12:43:54",22,"Live","SocialFirst","Zero",4,"Chrome",8,"Same",0,"Novel136",3,"Novel28",0,3111,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"4"
"Dec 05 2014","12:43:54",23,"Live","SocialFirst","Zero",4,"Chrome",9,"Switch",0,"Novel18",2,"Novel38",1,2724,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"4"
