"submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","trial_cat","intervalNum","include","first.trial","numPicN","correct","subids"
"Jan 13 2015","22:37:50",24,"Live","No-social","Three",4,"Chrome",11,"Switch",1,"Novel46",3,"Novel105",2,1592,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"1"
"Jan 13 2015","22:37:50",25,"Live","No-social","Three",4,"Chrome",8,"Same",0,"Novel29",0,"Novel130",1,242,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"1"
"Jan 13 2015","22:37:50",26,"Live","No-social","Three",4,"Chrome",9,"Switch",0,"Novel4",1,"Novel4",2,566,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"1"
"Jan 13 2015","22:37:50",27,"Live","No-social","Three",4,"Chrome",10,"Same",1,"Novel25",3,"Novel73",0,1970,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"1"
"Jan 13 2015","22:37:50",28,"Live","No-social","Three",4,"Chrome",11,"Switch",1,"Novel97",0,"Novel105",2,2192,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"1"
"Jan 13 2015","22:37:50",29,"Live","No-social","Three",4,"Chrome",12,"Same",1,"Novel42",3,"Novel42",3,2310,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"1"
"Jan 13 2015","22:37:50",30,"Live","No-social","Three",4,"Chrome",13,"Switch",1,"Novel2",1,"Novel113",3,639,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"1"
"Jan 13 2015","22:37:50",31,"Live","No-social","Three",4,"Chrome",14,"Same",0,"Novel23",0,"Novel23",0,2048,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"1"
"Jan 13 2015","22:37:50",32,"Live","No-social","Three",4,"Chrome",15,"Switch",0,"Novel112",1,"Novel56",2,1023,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"1"
"Jan 13 2015","22:37:50",33,"Live","No-social","Three",4,"Chrome",12,"Same",1,"Novel99",1,"Novel42",3,934,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"1"
"Jan 13 2015","22:37:50",34,"Live","No-social","Three",4,"Chrome",13,"Switch",1,"Novel113",3,"Novel113",3,1210,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"1"
"Jan 13 2015","22:37:50",35,"Live","No-social","Three",4,"Chrome",14,"Same",0,"Novel85",2,"Novel23",0,864,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"1"
"Jan 13 2015","22:37:50",36,"Live","No-social","Three",4,"Chrome",15,"Switch",0,"Novel8",2,"Novel56",2,1280,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"1"
"Jan 13 2015","21:22:58",1,"Live","No-social","Three",4,"Chrome",0,"Switch",1,"squirrel",0,"",0,1389,"up-left-4sec","0","example",3,TRUE,FALSE,4,TRUE,"2"
"Jan 13 2015","21:22:58",2,"Live","No-social","Three",4,"Chrome",0,"Switch",1,"squirrel",0,"",0,1474,"up-left-4sec","0","example",3,TRUE,FALSE,4,TRUE,"2"
"Jan 13 2015","21:22:58",3,"Live","No-social","Three",4,"Chrome",0,"Switch",1,"tomato",1,"",0,949,"up-right-4sec","1","example",3,TRUE,FALSE,4,TRUE,"2"
"Jan 13 2015","21:22:58",4,"Live","No-social","Three",4,"Chrome",0,"Switch",1,"tomato",2,"",0,379,"down-left-4sec","2","example",3,TRUE,FALSE,4,TRUE,"2"
"Jan 13 2015","21:22:58",5,"Live","No-social","Three",4,"Chrome",0,"Switch",1,"Novel128",1,"Novel90",2,9647,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",6,"Live","No-social","Three",4,"Chrome",1,"Same",1,"Novel1",3,"Novel1",3,3276,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",7,"Live","No-social","Three",4,"Chrome",2,"Switch",0,"Novel136",1,"Novel49",3,3711,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",8,"Live","No-social","Three",4,"Chrome",3,"Same",1,"Novel19",1,"Novel19",1,2770,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",9,"Live","No-social","Three",4,"Chrome",0,"Switch",1,"Novel90",2,"Novel90",2,3127,"straight-ahead","-1","test",3,TRUE,TRUE,4,TRUE,"2"
"Jan 13 2015","21:22:58",10,"Live","No-social","Three",4,"Chrome",1,"Same",1,"Novel1",3,"Novel1",3,3571,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"2"
"Jan 13 2015","21:22:58",11,"Live","No-social","Three",4,"Chrome",2,"Switch",0,"Novel49",2,"Novel49",3,1366,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"2"
"Jan 13 2015","21:22:58",12,"Live","No-social","Three",4,"Chrome",3,"Same",1,"Novel121",3,"Novel19",1,2465,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",13,"Live","No-social","Three",4,"Chrome",4,"Switch",1,"Novel79",1,"Novel21",0,1457,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",14,"Live","No-social","Three",4,"Chrome",5,"Same",0,"Novel114",3,"Novel114",3,1656,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",15,"Live","No-social","Three",4,"Chrome",6,"Switch",0,"Novel29",0,"Novel97",3,7239,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",16,"Live","No-social","Three",4,"Chrome",7,"Same",0,"Novel44",1,"Novel44",1,1610,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",17,"Live","No-social","Three",4,"Chrome",4,"Switch",1,"Novel134",2,"Novel21",0,8077,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",18,"Live","No-social","Three",4,"Chrome",5,"Same",0,"Novel110",2,"Novel114",3,37196,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",19,"Live","No-social","Three",4,"Chrome",6,"Switch",0,"Novel15",0,"Novel97",3,1470,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",20,"Live","No-social","Three",4,"Chrome",7,"Same",0,"Novel120",3,"Novel44",1,1941,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",21,"Live","No-social","Three",4,"Chrome",8,"Switch",1,"Novel5",1,"Novel18",3,2163,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",22,"Live","No-social","Three",4,"Chrome",9,"Same",1,"Novel48",2,"Novel48",2,1236,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",23,"Live","No-social","Three",4,"Chrome",10,"Switch",0,"Novel33",2,"Novel118",3,1059,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",24,"Live","No-social","Three",4,"Chrome",11,"Same",1,"Novel112",0,"Novel112",0,1957,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",25,"Live","No-social","Three",4,"Chrome",8,"Switch",1,"Novel61",1,"Novel18",3,6756,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",26,"Live","No-social","Three",4,"Chrome",9,"Same",1,"Novel27",3,"Novel48",2,2109,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",27,"Live","No-social","Three",4,"Chrome",10,"Switch",0,"Novel118",1,"Novel118",3,1156,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"2"
"Jan 13 2015","21:22:58",28,"Live","No-social","Three",4,"Chrome",11,"Same",1,"Novel23",3,"Novel112",0,1090,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",29,"Live","No-social","Three",4,"Chrome",12,"Switch",1,"Novel75",2,"Novel125",0,2023,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",30,"Live","No-social","Three",4,"Chrome",13,"Same",0,"Novel42",2,"Novel42",2,1611,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",31,"Live","No-social","Three",4,"Chrome",14,"Switch",0,"Novel31",3,"Novel106",1,61423,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",32,"Live","No-social","Three",4,"Chrome",15,"Same",0,"Novel30",2,"Novel30",2,5410,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",33,"Live","No-social","Three",4,"Chrome",12,"Switch",1,"Novel52",1,"Novel125",0,4480,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"2"
"Jan 13 2015","21:22:58",34,"Live","No-social","Three",4,"Chrome",13,"Same",0,"Novel42",0,"Novel42",2,1663,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"2"
"Jan 13 2015","21:22:58",35,"Live","No-social","Three",4,"Chrome",14,"Switch",0,"Novel106",3,"Novel106",1,1457,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"2"
"Jan 13 2015","21:22:58",36,"Live","No-social","Three",4,"Chrome",15,"Same",0,"Novel30",0,"Novel30",2,276,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"2"
"Jan 14 2015","19:25:16",1,"Live","Social","Three",4,"Mozilla",0,"Same",0,"squirrel",0,"",0,3787,"up-left-4sec","0","example",3,TRUE,FALSE,4,TRUE,"3"
"Jan 14 2015","19:25:16",2,"Live","Social","Three",4,"Mozilla",0,"Same",0,"squirrel",0,"",0,1482,"up-left-4sec","0","example",3,TRUE,FALSE,4,TRUE,"3"
"Jan 14 2015","19:25:16",3,"Live","Social","Three",4,"Mozilla",0,"Same",0,"tomato",1,"",0,2005,"up-right-4sec","1","example",3,TRUE,FALSE,4,TRUE,"3"
"Jan 14 2015","19:25:16",4,"Live","Social","Three",4,"Mozilla",0,"Same",0,"tomato",2,"",0,1818,"down-left-4sec","2","example",3,TRUE,FALSE,4,TRUE,"3"
"Jan 14 2015","19:25:16",5,"Live","Social","Three",4,"Mozilla",0,"Same",0,"Novel94",2,"Novel94",2,4978,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",6,"Live","Social","Three",4,"Mozilla",1,"Switch",0,"Novel89",3,"Novel38",2,6589,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",7,"Live","Social","Three",4,"Mozilla",2,"Same",1,"Novel46",2,"Novel46",2,3822,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",8,"Live","Social","Three",4,"Mozilla",3,"Switch",0,"Novel100",2,"Novel35",0,2924,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",9,"Live","Social","Three",4,"Mozilla",0,"Same",0,"Novel42",0,"Novel94",2,3747,"straight-ahead","-1","test",3,TRUE,TRUE,4,FALSE,"3"
"Jan 14 2015","19:25:16",10,"Live","Social","Three",4,"Mozilla",1,"Switch",0,"Novel69",1,"Novel38",2,4295,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",11,"Live","Social","Three",4,"Mozilla",2,"Same",1,"Novel108",3,"Novel46",2,4851,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",12,"Live","Social","Three",4,"Mozilla",3,"Switch",0,"Novel95",0,"Novel35",0,2695,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",13,"Live","Social","Three",4,"Mozilla",4,"Same",0,"Novel48",2,"Novel48",2,3214,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",14,"Live","Social","Three",4,"Mozilla",5,"Switch",1,"Novel80",3,"Novel111",1,4225,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",15,"Live","Social","Three",4,"Mozilla",6,"Same",1,"Novel75",1,"Novel75",1,3676,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",16,"Live","Social","Three",4,"Mozilla",7,"Switch",1,"Novel39",0,"Novel31",1,4759,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",17,"Live","Social","Three",4,"Mozilla",4,"Same",0,"Novel15",2,"Novel48",2,6402,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",18,"Live","Social","Three",4,"Mozilla",5,"Switch",1,"Novel111",1,"Novel111",1,7258,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 14 2015","19:25:16",19,"Live","Social","Three",4,"Mozilla",6,"Same",1,"Novel75",1,"Novel75",1,4845,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 14 2015","19:25:16",20,"Live","Social","Three",4,"Mozilla",7,"Switch",1,"Novel66",2,"Novel31",1,3074,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",21,"Live","Social","Three",4,"Mozilla",8,"Same",0,"Novel64",3,"Novel64",3,2072,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",22,"Live","Social","Three",4,"Mozilla",9,"Switch",0,"Novel121",0,"Novel16",2,2439,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",23,"Live","Social","Three",4,"Mozilla",10,"Same",1,"Novel116",2,"Novel116",2,3370,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",24,"Live","Social","Three",4,"Mozilla",11,"Switch",0,"Novel139",3,"Novel135",1,3257,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",25,"Live","Social","Three",4,"Mozilla",8,"Same",0,"Novel64",2,"Novel64",3,3400,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 14 2015","19:25:16",26,"Live","Social","Three",4,"Mozilla",9,"Switch",0,"Novel118",0,"Novel16",2,6116,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",27,"Live","Social","Three",4,"Mozilla",10,"Same",1,"Novel116",2,"Novel116",2,1435,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 14 2015","19:25:16",28,"Live","Social","Three",4,"Mozilla",11,"Switch",0,"Novel135",2,"Novel135",1,3021,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 14 2015","19:25:16",29,"Live","Social","Three",4,"Mozilla",12,"Same",0,"Novel63",0,"Novel63",0,2631,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",30,"Live","Social","Three",4,"Mozilla",13,"Switch",1,"Novel76",1,"Novel88",2,1925,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",31,"Live","Social","Three",4,"Mozilla",14,"Same",1,"Novel109",2,"Novel109",2,2732,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",32,"Live","Social","Three",4,"Mozilla",15,"Switch",1,"Novel98",1,"Novel12",2,2961,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",33,"Live","Social","Three",4,"Mozilla",12,"Same",0,"Novel63",1,"Novel63",0,3828,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 14 2015","19:25:16",34,"Live","Social","Three",4,"Mozilla",13,"Switch",1,"Novel88",2,"Novel88",2,3384,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 14 2015","19:25:16",35,"Live","Social","Three",4,"Mozilla",14,"Same",1,"Novel59",3,"Novel109",2,6059,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"3"
"Jan 14 2015","19:25:16",36,"Live","Social","Three",4,"Mozilla",15,"Switch",1,"Novel12",2,"Novel12",2,3231,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 14 2015","09:47:49",1,"Live","Social","Three",4,"Chrome",0,"Same",1,"squirrel",0,"",0,2649,"up-left-4sec","0","example",3,TRUE,FALSE,4,TRUE,"4"
"Jan 14 2015","09:47:49",2,"Live","Social","Three",4,"Chrome",0,"Same",1,"squirrel",0,"",0,1099,"up-left-4sec","0","example",3,TRUE,FALSE,4,TRUE,"4"
"Jan 14 2015","09:47:49",3,"Live","Social","Three",4,"Chrome",0,"Same",1,"tomato",1,"",0,978,"up-right-4sec","1","example",3,TRUE,FALSE,4,TRUE,"4"
"Jan 14 2015","09:47:49",4,"Live","Social","Three",4,"Chrome",0,"Same",1,"tomato",2,"",0,939,"down-left-4sec","2","example",3,TRUE,FALSE,4,TRUE,"4"
"Jan 14 2015","09:47:49",5,"Live","Social","Three",4,"Chrome",0,"Same",1,"Novel108",1,"Novel108",1,4813,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",6,"Live","Social","Three",4,"Chrome",1,"Switch",0,"Novel25",3,"Novel68",0,3382,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",7,"Live","Social","Three",4,"Chrome",2,"Same",1,"Novel50",3,"Novel50",3,4420,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",8,"Live","Social","Three",4,"Chrome",3,"Switch",0,"Novel41",1,"Novel31",3,3535,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",9,"Live","Social","Three",4,"Chrome",0,"Same",1,"Novel108",1,"Novel108",1,2930,"straight-ahead","-1","test",3,TRUE,TRUE,4,TRUE,"4"
"Jan 14 2015","09:47:49",10,"Live","Social","Three",4,"Chrome",1,"Switch",0,"Novel104",1,"Novel68",0,3316,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",11,"Live","Social","Three",4,"Chrome",2,"Same",1,"Novel50",3,"Novel50",3,2480,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"4"
"Jan 14 2015","09:47:49",12,"Live","Social","Three",4,"Chrome",3,"Switch",0,"Novel31",2,"Novel31",3,5222,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"4"
"Jan 14 2015","09:47:49",13,"Live","Social","Three",4,"Chrome",4,"Same",0,"Novel111",0,"Novel111",0,3441,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",14,"Live","Social","Three",4,"Chrome",5,"Switch",1,"Novel67",2,"Novel129",0,2618,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",15,"Live","Social","Three",4,"Chrome",6,"Same",0,"Novel97",0,"Novel97",0,955,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",16,"Live","Social","Three",4,"Chrome",7,"Switch",1,"Novel7",0,"Novel6",1,514,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",17,"Live","Social","Three",4,"Chrome",4,"Same",0,"Novel111",1,"Novel111",0,2825,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"4"
"Jan 14 2015","09:47:49",18,"Live","Social","Three",4,"Chrome",5,"Switch",1,"Novel103",3,"Novel129",0,1626,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",19,"Live","Social","Three",4,"Chrome",6,"Same",0,"Novel97",3,"Novel97",0,543,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"4"
"Jan 14 2015","09:47:49",20,"Live","Social","Three",4,"Chrome",7,"Switch",1,"Novel58",0,"Novel6",1,2359,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",21,"Live","Social","Three",4,"Chrome",8,"Same",1,"Novel20",2,"Novel20",2,1544,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",22,"Live","Social","Three",4,"Chrome",9,"Switch",0,"Novel120",0,"Novel69",2,305,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",23,"Live","Social","Three",4,"Chrome",10,"Same",1,"Novel114",0,"Novel114",0,295,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",24,"Live","Social","Three",4,"Chrome",11,"Switch",0,"Novel2",1,"Novel85",3,528,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",25,"Live","Social","Three",4,"Chrome",8,"Same",1,"Novel20",2,"Novel20",2,243,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"4"
"Jan 14 2015","09:47:49",26,"Live","Social","Three",4,"Chrome",9,"Switch",0,"Novel88",0,"Novel69",2,211,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",27,"Live","Social","Three",4,"Chrome",10,"Same",1,"Novel114",0,"Novel114",0,656,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"4"
"Jan 14 2015","09:47:49",28,"Live","Social","Three",4,"Chrome",11,"Switch",0,"Novel40",3,"Novel85",3,404,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"4"
"Jan 14 2015","09:47:49",29,"Live","Social","Three",4,"Chrome",12,"Same",0,"Novel138",0,"Novel138",0,901,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
