"submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","prop_cond","trial_cat","intervalNum","include","first.trial","numPicN","correct","subids","block"
"Jan 17 2015","18:15:47",20,"Live",2,"Zero",4,"Chrome",7,"Switch",1,"Novel38",2,"Novel47",1,120,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"1","familiarization"
"Jan 17 2015","18:15:47",21,"Live",2,"Zero",4,"Chrome",8,"Same",1,"Novel99",3,"Novel99",3,357,"down-right-4sec","3","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"1","test"
"Jan 17 2015","18:15:47",22,"Live",2,"Zero",4,"Chrome",8,"Same",1,"Novel99",3,"Novel99",3,110,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,TRUE,"1","test"
"Jan 17 2015","18:15:47",23,"Live",2,"Zero",4,"Chrome",9,"Switch",0,"Novel6",1,"Novel8",3,469,"up-right-4sec","1","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"1","test"
"Jan 17 2015","18:15:47",24,"Live",2,"Zero",4,"Chrome",9,"Switch",0,"Novel23",1,"Novel8",3,14,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"1","test"
"Jan 17 2015","18:15:47",25,"Live",2,"Zero",4,"Chrome",10,"Same",1,"Novel43",1,"Novel43",1,56,"up-right-4sec","1","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"1","test"
"Jan 17 2015","18:15:47",26,"Live",2,"Zero",4,"Chrome",10,"Same",1,"Novel43",1,"Novel43",1,165,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,TRUE,"1","test"
"Jan 17 2015","18:15:47",27,"Live",2,"Zero",4,"Chrome",11,"Switch",0,"Novel31",3,"Novel74",2,29,"down-right-4sec","3","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"1","test"
"Jan 17 2015","18:15:47",28,"Live",2,"Zero",4,"Chrome",11,"Switch",0,"Novel51",0,"Novel74",2,562,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"1","test"
"Jan 17 2015","18:15:47",29,"Live",2,"Zero",4,"Chrome",12,"Same",0,"Novel81",2,"Novel81",2,16,"down-left-4sec","2","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"1","test"
"Jan 17 2015","18:15:47",30,"Live",2,"Zero",4,"Chrome",12,"Same",0,"Novel81",0,"Novel81",2,102,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,TRUE,"1","test"
"Jan 17 2015","18:15:47",31,"Live",2,"Zero",4,"Chrome",13,"Switch",1,"Novel135",1,"Novel45",2,157,"up-right-4sec","1","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"1","test"
"Jan 17 2015","18:15:47",32,"Live",2,"Zero",4,"Chrome",13,"Switch",1,"Novel45",2,"Novel45",2,531,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,TRUE,"1","test"
"Jan 17 2015","18:15:47",33,"Live",2,"Zero",4,"Chrome",14,"Same",0,"Novel86",1,"Novel86",1,275,"up-right-4sec","1","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"1","test"
"Jan 17 2015","18:15:47",34,"Live",2,"Zero",4,"Chrome",14,"Same",0,"Novel86",3,"Novel86",1,168,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,TRUE,"1","test"
"Jan 17 2015","18:15:47",35,"Live",2,"Zero",4,"Chrome",15,"Switch",1,"Novel13",3,"Novel35",1,154,"down-right-4sec","3","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"1","test"
"Jan 17 2015","18:15:47",36,"Live",2,"Zero",4,"Chrome",15,"Switch",1,"Novel116",0,"Novel35",1,0,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"1","test"
"Jan 17 2015","16:43:35",1,"Live",2,"Zero",4,"Firefox",0,"Switch",0,"squirrel",0,"",0,845,"up-left-4sec","0","0same100switch","example",0,TRUE,FALSE,4,TRUE,"2","familiarization"
"Jan 17 2015","16:43:35",2,"Live",2,"Zero",4,"Firefox",0,"Switch",0,"squirrel",0,"",0,465,"up-left-4sec","0","0same100switch","example",0,TRUE,FALSE,4,TRUE,"2","familiarization"
"Jan 17 2015","16:43:35",3,"Live",2,"Zero",4,"Firefox",0,"Switch",0,"tomato",1,"",0,880,"up-right-4sec","1","0same100switch","example",0,TRUE,FALSE,4,TRUE,"2","familiarization"
"Jan 17 2015","16:43:35",4,"Live",2,"Zero",4,"Firefox",0,"Switch",0,"tomato",2,"",0,1489,"down-left-4sec","2","0same100switch","example",0,TRUE,FALSE,4,TRUE,"2","familiarization"
"Jan 17 2015","16:43:35",5,"Live",2,"Zero",4,"Firefox",0,"Switch",0,"Novel20",1,"Novel57",3,1500,"up-left-4sec","0","0same100switch","exposure",0,TRUE,FALSE,4,FALSE,"2","familiarization"
"Jan 17 2015","16:43:35",6,"Live",2,"Zero",4,"Firefox",0,"Switch",0,"Novel57",2,"Novel57",3,1424,"straight-ahead","-1","0same100switch","test",0,TRUE,TRUE,4,TRUE,"2","familiarization"
"Jan 17 2015","16:43:35",7,"Live",2,"Zero",4,"Firefox",1,"Switch",1,"Novel116",0,"Novel23",2,2287,"down-left-4sec","2","0same100switch","exposure",0,TRUE,FALSE,4,FALSE,"2","familiarization"
"Jan 17 2015","16:43:35",8,"Live",2,"Zero",4,"Firefox",1,"Switch",1,"Novel61",1,"Novel23",2,882,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"2","familiarization"
"Jan 17 2015","16:43:35",9,"Live",2,"Zero",4,"Firefox",2,"Switch",1,"Novel42",0,"Novel108",2,1256,"down-right-4sec","3","0same100switch","exposure",0,TRUE,FALSE,4,FALSE,"2","familiarization"
"Jan 17 2015","16:43:35",10,"Live",2,"Zero",4,"Firefox",2,"Switch",1,"Novel88",1,"Novel108",2,1842,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"2","familiarization"
"Jan 17 2015","16:43:35",11,"Live",2,"Zero",4,"Firefox",3,"Switch",1,"Novel3",2,"Novel26",0,2612,"down-right-4sec","3","0same100switch","exposure",0,TRUE,FALSE,4,FALSE,"2","familiarization"
"Jan 17 2015","16:43:35",12,"Live",2,"Zero",4,"Firefox",3,"Switch",1,"Novel26",0,"Novel26",0,1990,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,TRUE,"2","familiarization"
"Jan 17 2015","16:43:35",13,"Live",2,"Zero",4,"Firefox",4,"Switch",0,"Novel79",3,"Novel51",1,2170,"up-left-4sec","0","0same100switch","exposure",0,TRUE,FALSE,4,FALSE,"2","familiarization"
"Jan 17 2015","16:43:35",14,"Live",2,"Zero",4,"Firefox",4,"Switch",0,"Novel29",3,"Novel51",1,1340,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"2","familiarization"
"Jan 17 2015","16:43:35",15,"Live",2,"Zero",4,"Firefox",5,"Switch",0,"Novel41",1,"Novel84",0,2433,"down-right-4sec","3","0same100switch","exposure",0,TRUE,FALSE,4,FALSE,"2","familiarization"
"Jan 17 2015","16:43:35",16,"Live",2,"Zero",4,"Firefox",5,"Switch",0,"Novel84",2,"Novel84",0,1030,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,TRUE,"2","familiarization"
"Jan 17 2015","16:43:35",17,"Live",2,"Zero",4,"Firefox",6,"Switch",1,"Novel33",1,"Novel4",2,2414,"down-left-4sec","2","0same100switch","exposure",0,TRUE,FALSE,4,FALSE,"2","familiarization"
"Jan 17 2015","16:43:35",18,"Live",2,"Zero",4,"Firefox",6,"Switch",1,"Novel4",2,"Novel4",2,754,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,TRUE,"2","familiarization"
"Jan 17 2015","16:43:35",19,"Live",2,"Zero",4,"Firefox",7,"Switch",0,"Novel121",2,"Novel6",0,1056,"up-left-4sec","0","0same100switch","exposure",0,TRUE,FALSE,4,FALSE,"2","familiarization"
"Jan 17 2015","16:43:35",20,"Live",2,"Zero",4,"Firefox",7,"Switch",0,"Novel6",2,"Novel6",0,525,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,TRUE,"2","familiarization"
"Jan 17 2015","16:43:35",21,"Live",2,"Zero",4,"Firefox",8,"Switch",0,"Novel8",0,"Novel18",1,1839,"up-left-4sec","0","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"2","test"
"Jan 17 2015","16:43:35",22,"Live",2,"Zero",4,"Firefox",8,"Switch",0,"Novel83",0,"Novel18",1,633,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"2","test"
"Jan 17 2015","16:43:35",23,"Live",2,"Zero",4,"Firefox",9,"Same",1,"Novel19",1,"Novel19",1,1405,"down-left-4sec","2","0same100switch","exposure",0,TRUE,FALSE,4,FALSE,"2","test"
"Jan 17 2015","16:43:35",24,"Live",2,"Zero",4,"Firefox",9,"Same",1,"Novel19",1,"Novel19",1,571,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,TRUE,"2","test"
"Jan 17 2015","16:43:35",25,"Live",2,"Zero",4,"Firefox",10,"Switch",1,"Novel5",1,"Novel67",3,643,"up-right-4sec","1","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"2","test"
"Jan 17 2015","16:43:35",26,"Live",2,"Zero",4,"Firefox",10,"Switch",1,"Novel97",2,"Novel67",3,1149,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"2","test"
"Jan 17 2015","16:43:35",27,"Live",2,"Zero",4,"Firefox",11,"Same",1,"Novel49",3,"Novel49",3,1261,"up-left-4sec","0","0same100switch","exposure",0,TRUE,FALSE,4,FALSE,"2","test"
"Jan 17 2015","16:43:35",28,"Live",2,"Zero",4,"Firefox",11,"Same",1,"Novel49",3,"Novel49",3,680,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,TRUE,"2","test"
"Jan 17 2015","16:43:35",29,"Live",2,"Zero",4,"Firefox",12,"Switch",0,"Novel130",1,"Novel17",3,2283,"down-left-4sec","2","0same100switch","exposure",0,TRUE,FALSE,4,FALSE,"2","test"
"Jan 17 2015","16:43:35",30,"Live",2,"Zero",4,"Firefox",12,"Switch",0,"Novel17",1,"Novel17",3,569,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,TRUE,"2","test"
"Jan 17 2015","16:43:35",31,"Live",2,"Zero",4,"Firefox",13,"Same",0,"Novel25",0,"Novel25",0,1526,"down-right-4sec","3","0same100switch","exposure",0,TRUE,FALSE,4,FALSE,"2","test"
"Jan 17 2015","16:43:35",32,"Live",2,"Zero",4,"Firefox",13,"Same",0,"Novel25",1,"Novel25",0,642,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,TRUE,"2","test"
"Jan 17 2015","16:43:35",33,"Live",2,"Zero",4,"Firefox",14,"Switch",1,"Novel115",1,"Novel31",0,521,"down-left-4sec","2","0same100switch","exposure",0,TRUE,FALSE,4,FALSE,"2","test"
"Jan 17 2015","16:43:35",34,"Live",2,"Zero",4,"Firefox",14,"Switch",1,"Novel65",3,"Novel31",0,355,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"2","test"
"Jan 17 2015","16:43:35",35,"Live",2,"Zero",4,"Firefox",15,"Same",0,"Novel30",0,"Novel30",0,1665,"down-right-4sec","3","0same100switch","exposure",0,TRUE,FALSE,4,FALSE,"2","test"
"Jan 17 2015","16:43:35",36,"Live",2,"Zero",4,"Firefox",15,"Same",0,"Novel30",3,"Novel30",0,1168,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,TRUE,"2","test"
"Jan 17 2015","16:01:23",1,"Live",1,"Zero",4,"Firefox",0,"Same",1,"squirrel",0,"",0,2203,"up-left-4sec","0","100same0switch","example",0,TRUE,FALSE,4,TRUE,"3","familiarization"
"Jan 17 2015","16:01:23",2,"Live",1,"Zero",4,"Firefox",0,"Same",1,"squirrel",0,"",0,334,"up-left-4sec","0","100same0switch","example",0,TRUE,FALSE,4,TRUE,"3","familiarization"
"Jan 17 2015","16:01:23",3,"Live",1,"Zero",4,"Firefox",0,"Same",1,"tomato",1,"",0,749,"up-right-4sec","1","100same0switch","example",0,TRUE,FALSE,4,TRUE,"3","familiarization"
"Jan 17 2015","16:01:23",4,"Live",1,"Zero",4,"Firefox",0,"Same",1,"tomato",2,"",0,1591,"down-left-4sec","2","100same0switch","example",0,TRUE,FALSE,4,TRUE,"3","familiarization"
"Jan 17 2015","16:01:23",5,"Live",1,"Zero",4,"Firefox",0,"Same",1,"Novel82",0,"Novel82",0,192,"up-right-4sec","1","100same0switch","exposure",0,TRUE,FALSE,4,FALSE,"3","familiarization"
"Jan 17 2015","16:01:23",6,"Live",1,"Zero",4,"Firefox",0,"Same",1,"Novel33",1,"Novel82",0,110,"straight-ahead","-1","100same0switch","test",0,TRUE,TRUE,4,FALSE,"3","familiarization"
"Jan 17 2015","16:01:23",7,"Live",1,"Zero",4,"Firefox",1,"Same",0,"Novel125",3,"Novel125",3,276,"up-right-4sec","1","100same0switch","exposure",0,TRUE,FALSE,4,FALSE,"3","familiarization"
"Jan 17 2015","16:01:23",8,"Live",1,"Zero",4,"Firefox",1,"Same",0,"Novel60",2,"Novel125",3,133,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,FALSE,"3","familiarization"
"Jan 17 2015","16:01:23",9,"Live",1,"Zero",4,"Firefox",2,"Same",1,"Novel67",0,"Novel67",0,113,"down-right-4sec","3","100same0switch","exposure",0,TRUE,FALSE,4,FALSE,"3","familiarization"
"Jan 17 2015","16:01:23",10,"Live",1,"Zero",4,"Firefox",2,"Same",1,"Novel1",1,"Novel67",0,105,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,FALSE,"3","familiarization"
"Jan 17 2015","16:01:23",11,"Live",1,"Zero",4,"Firefox",3,"Same",1,"Novel126",1,"Novel126",1,2919,"up-left-4sec","0","100same0switch","exposure",0,TRUE,FALSE,4,FALSE,"3","familiarization"
"Jan 17 2015","16:01:23",12,"Live",1,"Zero",4,"Firefox",3,"Same",1,"Novel126",1,"Novel126",1,778,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,TRUE,"3","familiarization"
"Jan 17 2015","16:01:23",13,"Live",1,"Zero",4,"Firefox",4,"Same",0,"Novel122",2,"Novel122",2,195,"down-right-4sec","3","100same0switch","exposure",0,TRUE,FALSE,4,FALSE,"3","familiarization"
"Jan 17 2015","16:01:23",14,"Live",1,"Zero",4,"Firefox",4,"Same",0,"Novel136",0,"Novel122",2,18,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,FALSE,"3","familiarization"
"Jan 17 2015","16:01:23",15,"Live",1,"Zero",4,"Firefox",5,"Same",0,"Novel85",3,"Novel85",3,269,"down-left-4sec","2","100same0switch","exposure",0,TRUE,FALSE,4,FALSE,"3","familiarization"
"Jan 17 2015","16:01:23",16,"Live",1,"Zero",4,"Firefox",5,"Same",0,"Novel30",1,"Novel85",3,31,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,FALSE,"3","familiarization"
"Jan 17 2015","16:01:23",17,"Live",1,"Zero",4,"Firefox",6,"Same",0,"Novel140",0,"Novel140",0,7,"down-right-4sec","3","100same0switch","exposure",0,TRUE,FALSE,4,FALSE,"3","familiarization"
"Jan 17 2015","16:01:23",18,"Live",1,"Zero",4,"Firefox",6,"Same",0,"Novel140",1,"Novel140",0,811,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,TRUE,"3","familiarization"
"Jan 17 2015","16:01:23",19,"Live",1,"Zero",4,"Firefox",7,"Same",1,"Novel89",2,"Novel89",2,189,"down-left-4sec","2","100same0switch","exposure",0,TRUE,FALSE,4,TRUE,"3","familiarization"
"Jan 17 2015","16:01:23",20,"Live",1,"Zero",4,"Firefox",7,"Same",1,"Novel52",0,"Novel89",2,142,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,FALSE,"3","familiarization"
"Jan 17 2015","16:01:23",21,"Live",1,"Zero",4,"Firefox",8,"Same",1,"Novel86",3,"Novel86",3,159,"down-right-4sec","3","100same0switch","exposure",0,TRUE,FALSE,4,TRUE,"3","test"
"Jan 17 2015","16:01:23",22,"Live",1,"Zero",4,"Firefox",8,"Same",1,"Novel132",1,"Novel86",3,194,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,FALSE,"3","test"
"Jan 17 2015","16:01:23",23,"Live",1,"Zero",4,"Firefox",9,"Switch",0,"Novel65",2,"Novel100",1,2344,"down-right-4sec","3","100same0switch","exposure",0,TRUE,FALSE,4,FALSE,"3","test"
"Jan 17 2015","16:01:23",24,"Live",1,"Zero",4,"Firefox",9,"Switch",0,"Novel130",0,"Novel100",1,11491,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,FALSE,"3","test"
"Jan 17 2015","16:01:23",25,"Live",1,"Zero",4,"Firefox",10,"Same",1,"Novel53",2,"Novel53",2,68,"down-right-4sec","3","100same0switch","exposure",0,TRUE,FALSE,4,FALSE,"3","test"
"Jan 17 2015","16:01:23",26,"Live",1,"Zero",4,"Firefox",10,"Same",1,"Novel53",2,"Novel53",2,3525,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,TRUE,"3","test"
"Jan 17 2015","16:01:23",27,"Live",1,"Zero",4,"Firefox",11,"Switch",1,"Novel31",3,"Novel63",0,144,"down-right-4sec","3","100same0switch","exposure",0,TRUE,FALSE,4,TRUE,"3","test"
"Jan 17 2015","16:01:23",28,"Live",1,"Zero",4,"Firefox",11,"Switch",1,"Novel25",1,"Novel63",0,321,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,FALSE,"3","test"
"Jan 17 2015","16:01:23",29,"Live",1,"Zero",4,"Firefox",12,"Same",0,"Novel74",0,"Novel74",0,254,"up-left-4sec","0","100same0switch","exposure",0,TRUE,FALSE,4,TRUE,"3","test"
"Jan 17 2015","16:01:23",30,"Live",1,"Zero",4,"Firefox",12,"Same",0,"Novel64",2,"Novel74",0,206,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,FALSE,"3","test"
"Jan 17 2015","16:01:23",31,"Live",1,"Zero",4,"Firefox",13,"Switch",0,"Novel99",3,"Novel38",2,69,"down-right-4sec","3","100same0switch","exposure",0,TRUE,FALSE,4,TRUE,"3","test"
"Jan 17 2015","16:01:23",32,"Live",1,"Zero",4,"Firefox",13,"Switch",0,"Novel133",0,"Novel38",2,87,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,FALSE,"3","test"
"Jan 17 2015","16:01:23",33,"Live",1,"Zero",4,"Firefox",14,"Same",0,"Novel91",0,"Novel91",0,112,"up-left-4sec","0","100same0switch","exposure",0,TRUE,FALSE,4,TRUE,"3","test"
"Jan 17 2015","16:01:23",34,"Live",1,"Zero",4,"Firefox",14,"Same",0,"Novel91",2,"Novel91",0,111,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,TRUE,"3","test"
"Jan 17 2015","16:01:23",35,"Live",1,"Zero",4,"Firefox",15,"Switch",1,"Novel72",2,"Novel40",0,4928,"up-right-4sec","1","100same0switch","exposure",0,TRUE,FALSE,4,FALSE,"3","test"
"Jan 17 2015","16:01:23",36,"Live",1,"Zero",4,"Firefox",15,"Switch",1,"Novel11",1,"Novel40",0,410,"straight-ahead","-1","100same0switch","test",0,TRUE,FALSE,4,FALSE,"3","test"
"Jan 17 2015","18:11:04",1,"Live",2,"Zero",4,"Chrome",0,"Switch",1,"squirrel",0,"",0,284,"up-left-4sec","0","0same100switch","example",0,TRUE,FALSE,4,TRUE,"4","familiarization"
"Jan 17 2015","18:11:04",2,"Live",2,"Zero",4,"Chrome",0,"Switch",1,"squirrel",0,"",0,200,"up-left-4sec","0","0same100switch","example",0,TRUE,FALSE,4,TRUE,"4","familiarization"
"Jan 17 2015","18:11:04",3,"Live",2,"Zero",4,"Chrome",0,"Switch",1,"tomato",1,"",0,14,"up-right-4sec","1","0same100switch","example",0,TRUE,FALSE,4,TRUE,"4","familiarization"
"Jan 17 2015","18:11:04",4,"Live",2,"Zero",4,"Chrome",0,"Switch",1,"tomato",2,"",0,239,"down-left-4sec","2","0same100switch","example",0,TRUE,FALSE,4,TRUE,"4","familiarization"
"Jan 17 2015","18:11:04",5,"Live",2,"Zero",4,"Chrome",0,"Switch",1,"Novel95",2,"Novel49",0,386,"down-left-4sec","2","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"4","familiarization"
"Jan 17 2015","18:11:04",6,"Live",2,"Zero",4,"Chrome",0,"Switch",1,"Novel46",2,"Novel49",0,1824,"straight-ahead","-1","0same100switch","test",0,TRUE,TRUE,4,FALSE,"4","familiarization"
"Jan 17 2015","18:11:04",7,"Live",2,"Zero",4,"Chrome",1,"Switch",1,"Novel44",1,"Novel29",0,924,"up-right-4sec","1","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"4","familiarization"
"Jan 17 2015","18:11:04",8,"Live",2,"Zero",4,"Chrome",1,"Switch",1,"Novel103",3,"Novel29",0,1098,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"4","familiarization"
"Jan 17 2015","18:11:04",9,"Live",2,"Zero",4,"Chrome",2,"Switch",0,"Novel112",3,"Novel22",1,787,"down-right-4sec","3","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"4","familiarization"
"Jan 17 2015","18:11:04",10,"Live",2,"Zero",4,"Chrome",2,"Switch",0,"Novel65",2,"Novel22",1,2427,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"4","familiarization"
"Jan 17 2015","18:11:04",11,"Live",2,"Zero",4,"Chrome",3,"Switch",0,"Novel54",3,"Novel21",1,354,"down-right-4sec","3","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"4","familiarization"
"Jan 17 2015","18:11:04",12,"Live",2,"Zero",4,"Chrome",3,"Switch",0,"Novel131",2,"Novel21",1,365,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"4","familiarization"
"Jan 17 2015","18:11:04",13,"Live",2,"Zero",4,"Chrome",4,"Switch",0,"Novel128",1,"Novel23",2,522,"up-right-4sec","1","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"4","familiarization"
"Jan 17 2015","18:11:04",14,"Live",2,"Zero",4,"Chrome",4,"Switch",0,"Novel47",0,"Novel23",2,605,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"4","familiarization"
"Jan 17 2015","18:11:04",15,"Live",2,"Zero",4,"Chrome",5,"Switch",1,"Novel51",2,"Novel105",1,1192,"down-left-4sec","2","0same100switch","exposure",0,TRUE,FALSE,4,TRUE,"4","familiarization"
"Jan 17 2015","18:11:04",16,"Live",2,"Zero",4,"Chrome",5,"Switch",1,"Novel110",3,"Novel105",1,342,"straight-ahead","-1","0same100switch","test",0,TRUE,FALSE,4,FALSE,"4","familiarization"
