"subid","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","example_trial","exposure_trial","test_trial","day.and.time","intervalNum","include","first.trial","numPicN","correct"
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",19,"Short","SocialFirst","Zero",4,"Firefox",7,"Same","Novel17",1,"Novel17",1,659,"silentRDshort",2,0,1,0,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,TRUE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",20,"Short","SocialFirst","Zero",4,"Firefox",7,"Same","Novel17",2,"Novel17",1,779,"straightahead",-1,0,0,1,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,TRUE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",21,"Short","SocialFirst","Zero",4,"Firefox",8,"Switch","Novel40",0,"Novel28",1,1318,"straightahead",-1,0,1,0,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,FALSE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",22,"Short","SocialFirst","Zero",4,"Firefox",8,"Switch","Novel37",1,"Novel28",1,349,"straightahead",-1,0,0,1,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,FALSE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",23,"Short","SocialFirst","Zero",4,"Firefox",9,"Same","Novel23",1,"Novel23",1,559,"straightahead",-1,0,1,0,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,TRUE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",24,"Short","SocialFirst","Zero",4,"Firefox",9,"Same","Novel23",2,"Novel23",1,397,"straightahead",-1,0,0,1,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,TRUE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",25,"Short","SocialFirst","Zero",4,"Firefox",10,"Switch","Novel10",3,"Novel24",1,235,"straightahead",-1,0,1,0,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,FALSE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",26,"Short","SocialFirst","Zero",4,"Firefox",10,"Switch","Novel43",3,"Novel24",1,245,"straightahead",-1,0,0,1,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,FALSE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",27,"Short","SocialFirst","Zero",4,"Firefox",11,"Same","Novel127",1,"Novel127",1,289,"straightahead",-1,0,1,0,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,TRUE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",28,"Short","SocialFirst","Zero",4,"Firefox",11,"Same","Novel119",1,"Novel127",1,13,"straightahead",-1,0,0,1,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,FALSE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",29,"Short","SocialFirst","Zero",4,"Firefox",12,"Switch","Novel98",2,"Novel36",3,40,"straightahead",-1,0,1,0,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,FALSE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",30,"Short","SocialFirst","Zero",4,"Firefox",12,"Switch","Novel51",0,"Novel36",3,456,"straightahead",-1,0,0,1,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,FALSE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",31,"Short","SocialFirst","Zero",4,"Firefox",13,"Same","Novel94",3,"Novel94",3,399,"straightahead",-1,0,1,0,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,TRUE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",32,"Short","SocialFirst","Zero",4,"Firefox",13,"Same","Novel94",2,"Novel94",3,1666,"straightahead",-1,0,0,1,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,TRUE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",33,"Short","SocialFirst","Zero",4,"Firefox",14,"Switch","Novel92",0,"Novel109",1,2838,"straightahead",-1,0,1,0,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,FALSE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",34,"Short","SocialFirst","Zero",4,"Firefox",14,"Switch","Novel109",2,"Novel109",1,1700,"straightahead",-1,0,0,1,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,TRUE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",35,"Short","SocialFirst","Zero",4,"Firefox",15,"Same","Novel11",2,"Novel11",2,687,"straightahead",-1,0,1,0,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,TRUE
"A10DHEIDKZR0IJ","Oct 05 2014","19:44:09",36,"Short","SocialFirst","Zero",4,"Firefox",15,"Same","Novel11",0,"Novel11",2,1017,"straightahead",-1,0,0,1,(Oct 05 2014 19:44:09),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",1,"Short","No-socialFirst","Zero",4,"Safari",0,"Switch","squirrel",0,"",0,26700,"straightahead",-1,1,0,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",2,"Short","No-socialFirst","Zero",4,"Safari",0,"Switch","squirrel",0,"",0,1562,"straightahead",-1,1,0,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",3,"Short","No-socialFirst","Zero",4,"Safari",0,"Switch","tomato",1,"",0,1220,"straightahead",-1,1,0,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",4,"Short","No-socialFirst","Zero",4,"Safari",0,"Switch","tomato",2,"",0,552,"straightahead",-1,1,0,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",5,"Short","No-socialFirst","Zero",4,"Safari",0,"Switch","Novel85",1,"Novel37",0,5580,"straightahead",-1,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",6,"Short","No-socialFirst","Zero",4,"Safari",0,"Switch","Novel114",1,"Novel37",0,4503,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,TRUE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",7,"Short","No-socialFirst","Zero",4,"Safari",1,"Same","Novel122",3,"Novel122",3,2335,"straightahead",-1,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",8,"Short","No-socialFirst","Zero",4,"Safari",1,"Same","Novel122",3,"Novel122",3,883,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",9,"Short","No-socialFirst","Zero",4,"Safari",2,"Switch","Novel78",2,"Novel32",3,6855,"straightahead",-1,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",10,"Short","No-socialFirst","Zero",4,"Safari",2,"Switch","Novel112",1,"Novel32",3,4287,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",11,"Short","No-socialFirst","Zero",4,"Safari",3,"Same","Novel42",1,"Novel42",1,1578,"straightahead",-1,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",12,"Short","No-socialFirst","Zero",4,"Safari",3,"Same","Novel42",1,"Novel42",1,29,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",13,"Short","No-socialFirst","Zero",4,"Safari",4,"Switch","Novel44",2,"Novel20",3,2530,"straightahead",-1,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",14,"Short","No-socialFirst","Zero",4,"Safari",4,"Switch","Novel27",0,"Novel20",3,2188,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",15,"Short","No-socialFirst","Zero",4,"Safari",5,"Same","Novel18",3,"Novel18",3,2387,"straightahead",-1,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",16,"Short","No-socialFirst","Zero",4,"Safari",5,"Same","Novel18",0,"Novel18",3,93,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",17,"Short","No-socialFirst","Zero",4,"Safari",6,"Switch","Novel60",0,"Novel45",1,4542,"straightahead",-1,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",18,"Short","No-socialFirst","Zero",4,"Safari",6,"Switch","Novel48",2,"Novel45",1,1585,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",19,"Short","No-socialFirst","Zero",4,"Safari",7,"Same","Novel133",1,"Novel133",1,1567,"straightahead",-1,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",20,"Short","No-socialFirst","Zero",4,"Safari",7,"Same","Novel133",2,"Novel133",1,203,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",21,"Short","No-socialFirst","Zero",4,"Safari",8,"Switch","Novel8",0,"Novel40",1,1700,"silentLUmedium",1,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",22,"Short","No-socialFirst","Zero",4,"Safari",8,"Switch","Novel106",2,"Novel40",1,2144,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",23,"Short","No-socialFirst","Zero",4,"Safari",9,"Same","Novel88",3,"Novel88",3,615,"silentRDmedium",2,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",24,"Short","No-socialFirst","Zero",4,"Safari",9,"Same","Novel88",2,"Novel88",3,141,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",25,"Short","No-socialFirst","Zero",4,"Safari",10,"Switch","Novel137",2,"Novel35",0,581,"silentLDmedium",0,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",26,"Short","No-socialFirst","Zero",4,"Safari",10,"Switch","Novel104",0,"Novel35",0,596,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",27,"Short","No-socialFirst","Zero",4,"Safari",11,"Same","Novel3",3,"Novel3",3,1264,"silentRDmedium",2,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",28,"Short","No-socialFirst","Zero",4,"Safari",11,"Same","Novel3",2,"Novel3",3,186,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",29,"Short","No-socialFirst","Zero",4,"Safari",12,"Switch","Novel7",0,"Novel59",3,75,"silentLUmedium",1,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",30,"Short","No-socialFirst","Zero",4,"Safari",12,"Switch","Novel59",0,"Novel59",3,895,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",31,"Short","No-socialFirst","Zero",4,"Safari",13,"Same","Novel98",3,"Novel98",3,680,"silentRDmedium",2,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",32,"Short","No-socialFirst","Zero",4,"Safari",13,"Same","Novel98",2,"Novel98",3,1506,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",33,"Short","No-socialFirst","Zero",4,"Safari",14,"Switch","Novel115",0,"Novel34",1,359,"silentLUmedium",1,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",34,"Short","No-socialFirst","Zero",4,"Safari",14,"Switch","Novel94",2,"Novel34",1,1922,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,FALSE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",35,"Short","No-socialFirst","Zero",4,"Safari",15,"Same","Novel119",3,"Novel119",3,420,"silentRDmedium",2,0,1,0,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10UD1YXGLR4TI","Oct 05 2014","18:41:06",36,"Short","No-socialFirst","Zero",4,"Safari",15,"Same","Novel119",2,"Novel119",3,828,"straightahead",-1,0,0,1,(Oct 05 2014 18:41:06),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",1,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,788,"straightahead",-1,1,0,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",2,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,644,"straightahead",-1,1,0,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",3,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","tomato",1,"",0,115,"straightahead",-1,1,0,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",4,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","tomato",2,"",0,167,"straightahead",-1,1,0,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",5,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","Novel95",0,"Novel68",3,209,"silentLUshort",1,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",6,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","Novel12",1,"Novel68",3,3041,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,TRUE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",7,"Short","SocialFirst","Zero",4,"Chrome",1,"Same","Novel41",1,"Novel41",1,291,"silentRUshort",3,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",8,"Short","SocialFirst","Zero",4,"Chrome",1,"Same","Novel41",1,"Novel41",1,90,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",9,"Short","SocialFirst","Zero",4,"Chrome",2,"Switch","Novel83",2,"Novel23",3,647,"silentLDshort",0,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",10,"Short","SocialFirst","Zero",4,"Chrome",2,"Switch","Novel23",2,"Novel23",3,186,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",11,"Short","SocialFirst","Zero",4,"Chrome",3,"Same","Novel17",3,"Novel17",3,378,"silentRDshort",2,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",12,"Short","SocialFirst","Zero",4,"Chrome",3,"Same","Novel17",1,"Novel17",3,765,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",13,"Short","SocialFirst","Zero",4,"Chrome",4,"Switch","Novel82",3,"Novel31",2,1048,"silentRDshort",2,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",14,"Short","SocialFirst","Zero",4,"Chrome",4,"Switch","Novel58",0,"Novel31",2,825,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",15,"Short","SocialFirst","Zero",4,"Chrome",5,"Same","Novel24",0,"Novel24",0,448,"silentLUshort",1,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",16,"Short","SocialFirst","Zero",4,"Chrome",5,"Same","Novel24",3,"Novel24",0,367,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",17,"Short","SocialFirst","Zero",4,"Chrome",6,"Switch","Novel115",2,"Novel52",1,25,"silentLDshort",0,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",18,"Short","SocialFirst","Zero",4,"Chrome",6,"Switch","Novel126",2,"Novel52",1,1739,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",19,"Short","SocialFirst","Zero",4,"Chrome",7,"Same","Novel4",0,"Novel4",0,351,"silentLUshort",1,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",20,"Short","SocialFirst","Zero",4,"Chrome",7,"Same","Novel4",0,"Novel4",0,44,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",21,"Short","SocialFirst","Zero",4,"Chrome",8,"Switch","Novel140",2,"Novel110",1,2126,"straightahead",-1,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",22,"Short","SocialFirst","Zero",4,"Chrome",8,"Switch","Novel39",0,"Novel110",1,4752,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",23,"Short","SocialFirst","Zero",4,"Chrome",9,"Same","Novel38",1,"Novel38",1,640,"straightahead",-1,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",24,"Short","SocialFirst","Zero",4,"Chrome",9,"Same","Novel77",3,"Novel38",1,1379,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",25,"Short","SocialFirst","Zero",4,"Chrome",10,"Switch","Novel33",2,"Novel84",1,2405,"straightahead",-1,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",26,"Short","SocialFirst","Zero",4,"Chrome",10,"Switch","Novel122",3,"Novel84",1,88,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",27,"Short","SocialFirst","Zero",4,"Chrome",11,"Same","Novel139",0,"Novel139",0,2973,"straightahead",-1,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",28,"Short","SocialFirst","Zero",4,"Chrome",11,"Same","Novel139",3,"Novel139",0,2204,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",29,"Short","SocialFirst","Zero",4,"Chrome",12,"Switch","Novel117",0,"Novel106",2,3165,"straightahead",-1,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",30,"Short","SocialFirst","Zero",4,"Chrome",12,"Switch","Novel16",3,"Novel106",2,3139,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",31,"Short","SocialFirst","Zero",4,"Chrome",13,"Same","Novel8",0,"Novel8",0,1783,"straightahead",-1,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",32,"Short","SocialFirst","Zero",4,"Chrome",13,"Same","Novel8",2,"Novel8",0,417,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,TRUE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",33,"Short","SocialFirst","Zero",4,"Chrome",14,"Switch","Novel60",1,"Novel46",0,1281,"straightahead",-1,0,1,0,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
"A10XEV4PQKUC2C","Oct 05 2014","18:47:31",34,"Short","SocialFirst","Zero",4,"Chrome",14,"Switch","Novel91",1,"Novel46",0,631,"straightahead",-1,0,0,1,(Oct 05 2014 18:47:31),0,TRUE,FALSE,4,FALSE
