"","subid","submit.date","submit.time","trial.num","condition","interval","numPic","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","day.and.time","intervalNum","include","first.trial","numPicN","correct"
"15","A07470353L7983ZPFPYV2","May 02 2014","13:17:43",15,"No-Social","Seven",2,2,"Switch",0,"Novel6",1,"Novel6",0,3397,"eyescenter",-1,0,1,0,(May 02 2014 13:17:43),7,TRUE,FALSE,2,TRUE
"16","A07470353L7983ZPFPYV2","May 02 2014","13:17:43",16,"No-Social","Seven",2,3,"Same",0,"Novel134",1,"Novel134",0,2242,"eyescenter",-1,0,1,0,(May 02 2014 13:17:43),7,TRUE,FALSE,2,TRUE
"17","A07470353L7983ZPFPYV2","May 02 2014","13:17:43",17,"No-Social","Seven",2,4,"Switch",0,"Novel95",1,"Novel95",0,1798,"eyescenter",-1,0,1,0,(May 02 2014 13:17:43),7,TRUE,FALSE,2,TRUE
"18","A07470353L7983ZPFPYV2","May 02 2014","13:17:43",18,"No-Social","Seven",2,5,"Same",1,"Novel61",0,"Novel61",0,1387,"eyescenter",-1,0,1,0,(May 02 2014 13:17:43),7,TRUE,FALSE,2,TRUE
"19","A07470353L7983ZPFPYV2","May 02 2014","13:17:43",19,"No-Social","Seven",2,6,"Switch",1,"Novel44",1,"Novel44",1,2204,"eyescenter",-1,0,1,0,(May 02 2014 13:17:43),7,TRUE,FALSE,2,TRUE
"20","A07470353L7983ZPFPYV2","May 02 2014","13:17:43",20,"No-Social","Seven",2,7,"Same",0,"Novel68",1,"Novel68",0,1818,"eyescenter",-1,0,1,0,(May 02 2014 13:17:43),7,TRUE,FALSE,2,TRUE
"21","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",1,"No-Social","Seven",2,0,"Switch",0,"squirrel",0,"",0,1671,"eyescenter",-1,0,0,1,(May 02 2014 13:17:57),7,TRUE,FALSE,2,FALSE
"22","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",2,"No-Social","Seven",2,0,"Switch",0,"squirrel",1,"",0,805,"eyescenter",-1,0,0,1,(May 02 2014 13:17:57),7,TRUE,FALSE,2,FALSE
"23","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",3,"No-Social","Seven",2,0,"Switch",0,"tomato",0,"",0,718,"eyescenter",-1,0,0,1,(May 02 2014 13:17:57),7,TRUE,FALSE,2,FALSE
"24","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",4,"No-Social","Seven",2,0,"Switch",0,"tomato",1,"",0,624,"eyescenter",-1,0,0,1,(May 02 2014 13:17:57),7,TRUE,FALSE,2,FALSE
"25","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",5,"No-Social","Seven",2,0,"Switch",0,"Novel88",0,"Novel89",1,3325,"eyescenter",-1,1,0,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,FALSE
"26","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",6,"No-Social","Seven",2,1,"Same",1,"Novel77",0,"Novel77",0,3239,"eyescenter",-1,1,0,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,TRUE
"27","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",7,"No-Social","Seven",2,2,"Switch",1,"Novel94",1,"Novel14",0,1158,"eyescenter",-1,1,0,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,FALSE
"28","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",8,"No-Social","Seven",2,3,"Same",0,"Novel125",0,"Novel125",0,1451,"eyescenter",-1,1,0,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,TRUE
"29","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",9,"No-Social","Seven",2,4,"Switch",1,"Novel138",0,"Novel57",1,3056,"eyescenter",-1,1,0,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,FALSE
"30","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",10,"No-Social","Seven",2,5,"Same",1,"Novel104",0,"Novel104",0,1586,"eyescenter",-1,1,0,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,TRUE
"31","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",11,"No-Social","Seven",2,6,"Switch",0,"Novel78",1,"Novel97",0,1269,"eyescenter",-1,1,0,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,FALSE
"32","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",12,"No-Social","Seven",2,7,"Same",0,"Novel85",0,"Novel85",0,1194,"eyescenter",-1,1,0,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,TRUE
"33","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",13,"No-Social","Seven",2,0,"Switch",0,"Novel89",0,"Novel89",1,1070,"eyescenter",-1,0,1,0,(May 02 2014 13:17:57),7,TRUE,TRUE,2,TRUE
"34","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",14,"No-Social","Seven",2,1,"Same",1,"Novel77",0,"Novel77",0,1208,"eyescenter",-1,0,1,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,TRUE
"35","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",15,"No-Social","Seven",2,2,"Switch",1,"Novel14",0,"Novel14",0,1802,"eyescenter",-1,0,1,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,TRUE
"36","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",16,"No-Social","Seven",2,3,"Same",0,"Novel125",1,"Novel125",0,1087,"eyescenter",-1,0,1,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,TRUE
"37","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",17,"No-Social","Seven",2,4,"Switch",1,"Novel57",1,"Novel57",1,893,"eyescenter",-1,0,1,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,TRUE
"38","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",18,"No-Social","Seven",2,5,"Same",1,"Novel104",0,"Novel104",0,1253,"eyescenter",-1,0,1,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,TRUE
"39","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",19,"No-Social","Seven",2,6,"Switch",0,"Novel97",1,"Novel97",0,1668,"eyescenter",-1,0,1,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,TRUE
"40","A0784745QMLL9WSFGA6H","May 02 2014","13:17:57",20,"No-Social","Seven",2,7,"Same",0,"Novel85",1,"Novel85",0,1245,"eyescenter",-1,0,1,0,(May 02 2014 13:17:57),7,TRUE,FALSE,2,TRUE
"41","A10K8ZSAU26T49","May 02 2014","14:42:08",1,"No-Social","Seven",2,0,"Same",1,"squirrel",0,"",0,5497,"eyescenter",-1,0,0,1,(May 02 2014 14:42:08),7,TRUE,FALSE,2,FALSE
"42","A10K8ZSAU26T49","May 02 2014","14:42:08",2,"No-Social","Seven",2,0,"Same",1,"squirrel",1,"",0,3839,"eyescenter",-1,0,0,1,(May 02 2014 14:42:08),7,TRUE,FALSE,2,FALSE
"43","A10K8ZSAU26T49","May 02 2014","14:42:08",3,"No-Social","Seven",2,0,"Same",1,"tomato",0,"",0,1696,"eyescenter",-1,0,0,1,(May 02 2014 14:42:08),7,TRUE,FALSE,2,FALSE
"44","A10K8ZSAU26T49","May 02 2014","14:42:08",4,"No-Social","Seven",2,0,"Same",1,"tomato",1,"",0,1430,"eyescenter",-1,0,0,1,(May 02 2014 14:42:08),7,TRUE,FALSE,2,FALSE
"45","A10K8ZSAU26T49","May 02 2014","14:42:08",5,"No-Social","Seven",2,0,"Same",1,"Novel127",0,"Novel127",0,4681,"eyescenter",-1,1,0,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,TRUE
"46","A10K8ZSAU26T49","May 02 2014","14:42:08",6,"No-Social","Seven",2,1,"Switch",1,"Novel86",1,"Novel48",0,2574,"eyescenter",-1,1,0,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,FALSE
"47","A10K8ZSAU26T49","May 02 2014","14:42:08",7,"No-Social","Seven",2,2,"Same",0,"Novel7",1,"Novel7",1,6197,"eyescenter",-1,1,0,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,TRUE
"48","A10K8ZSAU26T49","May 02 2014","14:42:08",8,"No-Social","Seven",2,3,"Switch",0,"Novel115",1,"Novel5",0,4461,"eyescenter",-1,1,0,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,FALSE
"49","A10K8ZSAU26T49","May 02 2014","14:42:08",9,"No-Social","Seven",2,4,"Same",0,"Novel60",0,"Novel60",0,3787,"eyescenter",-1,1,0,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,TRUE
"50","A10K8ZSAU26T49","May 02 2014","14:42:08",10,"No-Social","Seven",2,5,"Switch",0,"Novel82",1,"Novel78",0,3710,"eyescenter",-1,1,0,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,FALSE
"51","A10K8ZSAU26T49","May 02 2014","14:42:08",11,"No-Social","Seven",2,6,"Same",1,"Novel99",0,"Novel99",0,4536,"eyescenter",-1,1,0,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,TRUE
"52","A10K8ZSAU26T49","May 02 2014","14:42:08",12,"No-Social","Seven",2,7,"Switch",1,"Novel95",0,"Novel57",1,3179,"eyescenter",-1,1,0,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,FALSE
"53","A10K8ZSAU26T49","May 02 2014","14:42:08",13,"No-Social","Seven",2,0,"Same",1,"Novel127",0,"Novel127",0,2591,"eyescenter",-1,0,1,0,(May 02 2014 14:42:08),7,TRUE,TRUE,2,TRUE
"54","A10K8ZSAU26T49","May 02 2014","14:42:08",14,"No-Social","Seven",2,1,"Switch",1,"Novel83",1,"Novel48",0,3676,"eyescenter",-1,0,1,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,FALSE
"55","A10K8ZSAU26T49","May 02 2014","14:42:08",15,"No-Social","Seven",2,2,"Same",0,"Novel118",1,"Novel7",1,2943,"eyescenter",-1,0,1,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,FALSE
"56","A10K8ZSAU26T49","May 02 2014","14:42:08",16,"No-Social","Seven",2,3,"Switch",0,"Novel77",0,"Novel5",0,2211,"eyescenter",-1,0,1,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,FALSE
"57","A10K8ZSAU26T49","May 02 2014","14:42:08",17,"No-Social","Seven",2,4,"Same",0,"Novel125",0,"Novel60",0,1951,"eyescenter",-1,0,1,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,FALSE
"58","A10K8ZSAU26T49","May 02 2014","14:42:08",18,"No-Social","Seven",2,5,"Switch",0,"Novel78",1,"Novel78",0,2675,"eyescenter",-1,0,1,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,TRUE
"59","A10K8ZSAU26T49","May 02 2014","14:42:08",19,"No-Social","Seven",2,6,"Same",1,"Novel99",0,"Novel99",0,1791,"eyescenter",-1,0,1,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,TRUE
"60","A10K8ZSAU26T49","May 02 2014","14:42:08",20,"No-Social","Seven",2,7,"Switch",1,"Novel138",0,"Novel57",1,3211,"eyescenter",-1,0,1,0,(May 02 2014 14:42:08),7,TRUE,FALSE,2,FALSE
"61","A10VQSMGPJFSMU","May 02 2014","20:00:48",1,"No-Social","One",2,0,"Switch",1,"squirrel",0,"",0,1289,"eyescenter",-1,0,0,1,(May 02 2014 20:00:48),1,TRUE,FALSE,2,FALSE
"62","A10VQSMGPJFSMU","May 02 2014","20:00:48",2,"No-Social","One",2,0,"Switch",1,"squirrel",1,"",0,1592,"eyescenter",-1,0,0,1,(May 02 2014 20:00:48),1,TRUE,FALSE,2,FALSE
"63","A10VQSMGPJFSMU","May 02 2014","20:00:48",3,"No-Social","One",2,0,"Switch",1,"tomato",0,"",0,1148,"eyescenter",-1,0,0,1,(May 02 2014 20:00:48),1,TRUE,FALSE,2,FALSE
"64","A10VQSMGPJFSMU","May 02 2014","20:00:48",4,"No-Social","One",2,0,"Switch",1,"tomato",1,"",0,981,"eyescenter",-1,0,0,1,(May 02 2014 20:00:48),1,TRUE,FALSE,2,FALSE
"65","A10VQSMGPJFSMU","May 02 2014","20:00:48",5,"No-Social","One",2,0,"Switch",1,"Novel70",1,"Novel97",0,3403,"eyescenter",-1,1,0,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,FALSE
"66","A10VQSMGPJFSMU","May 02 2014","20:00:48",6,"No-Social","One",2,1,"Same",1,"Novel117",0,"Novel117",0,1765,"eyescenter",-1,1,0,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,TRUE
"67","A10VQSMGPJFSMU","May 02 2014","20:00:48",7,"No-Social","One",2,0,"Switch",1,"Novel140",1,"Novel97",0,2930,"eyescenter",-1,0,1,0,(May 02 2014 20:00:48),1,TRUE,TRUE,2,FALSE
"68","A10VQSMGPJFSMU","May 02 2014","20:00:48",8,"No-Social","One",2,1,"Same",1,"Novel117",0,"Novel117",0,1628,"eyescenter",-1,0,1,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,TRUE
"69","A10VQSMGPJFSMU","May 02 2014","20:00:48",9,"No-Social","One",2,2,"Switch",0,"Novel9",1,"Novel132",0,1695,"eyescenter",-1,1,0,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,FALSE
"70","A10VQSMGPJFSMU","May 02 2014","20:00:48",10,"No-Social","One",2,3,"Same",0,"Novel96",0,"Novel96",0,2317,"eyescenter",-1,1,0,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,TRUE
"71","A10VQSMGPJFSMU","May 02 2014","20:00:48",11,"No-Social","One",2,2,"Switch",0,"Novel132",1,"Novel132",0,2193,"eyescenter",-1,0,1,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,TRUE
"72","A10VQSMGPJFSMU","May 02 2014","20:00:48",12,"No-Social","One",2,3,"Same",0,"Novel96",1,"Novel96",0,888,"eyescenter",-1,0,1,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,TRUE
"73","A10VQSMGPJFSMU","May 02 2014","20:00:48",13,"No-Social","One",2,4,"Switch",1,"Novel126",0,"Novel130",1,1541,"eyescenter",-1,1,0,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,FALSE
"74","A10VQSMGPJFSMU","May 02 2014","20:00:48",14,"No-Social","One",2,5,"Same",1,"Novel48",0,"Novel48",0,1498,"eyescenter",-1,1,0,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,TRUE
"75","A10VQSMGPJFSMU","May 02 2014","20:00:48",15,"No-Social","One",2,4,"Switch",1,"Novel130",1,"Novel130",1,1267,"eyescenter",-1,0,1,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,TRUE
"76","A10VQSMGPJFSMU","May 02 2014","20:00:48",16,"No-Social","One",2,5,"Same",1,"Novel48",0,"Novel48",0,1723,"eyescenter",-1,0,1,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,TRUE
"77","A10VQSMGPJFSMU","May 02 2014","20:00:48",17,"No-Social","One",2,6,"Switch",0,"Novel73",0,"Novel1",1,1505,"eyescenter",-1,1,0,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,FALSE
"78","A10VQSMGPJFSMU","May 02 2014","20:00:48",18,"No-Social","One",2,7,"Same",0,"Novel101",0,"Novel101",0,2181,"eyescenter",-1,1,0,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,TRUE
"79","A10VQSMGPJFSMU","May 02 2014","20:00:48",19,"No-Social","One",2,6,"Switch",0,"Novel136",1,"Novel1",1,2085,"eyescenter",-1,0,1,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,FALSE
"80","A10VQSMGPJFSMU","May 02 2014","20:00:48",20,"No-Social","One",2,7,"Same",0,"Novel101",1,"Novel101",0,932,"eyescenter",-1,0,1,0,(May 02 2014 20:00:48),1,TRUE,FALSE,2,TRUE
"81","A10YS8AVLQWUZZ","May 02 2014","12:03:50",1,"No-Social","One",2,0,"Switch",0,"squirrel",0,"",0,5090,"eyescenter",-1,0,0,1,(May 02 2014 12:03:50),1,TRUE,FALSE,2,FALSE
"82","A10YS8AVLQWUZZ","May 02 2014","12:03:50",2,"No-Social","One",2,0,"Switch",0,"squirrel",1,"",0,1718,"eyescenter",-1,0,0,1,(May 02 2014 12:03:50),1,TRUE,FALSE,2,FALSE
"83","A10YS8AVLQWUZZ","May 02 2014","12:03:50",3,"No-Social","One",2,0,"Switch",0,"tomato",0,"",0,2009,"eyescenter",-1,0,0,1,(May 02 2014 12:03:50),1,TRUE,FALSE,2,FALSE
"84","A10YS8AVLQWUZZ","May 02 2014","12:03:50",4,"No-Social","One",2,0,"Switch",0,"tomato",1,"",0,1618,"eyescenter",-1,0,0,1,(May 02 2014 12:03:50),1,TRUE,FALSE,2,FALSE
"85","A10YS8AVLQWUZZ","May 02 2014","12:03:50",5,"No-Social","One",2,0,"Switch",0,"Novel113",0,"Novel99",1,5133,"eyescenter",-1,1,0,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,FALSE
"86","A10YS8AVLQWUZZ","May 02 2014","12:03:50",6,"No-Social","One",2,1,"Same",0,"Novel71",1,"Novel71",1,7866,"eyescenter",-1,1,0,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,TRUE
"87","A10YS8AVLQWUZZ","May 02 2014","12:03:50",7,"No-Social","One",2,0,"Switch",0,"Novel99",0,"Novel99",1,6263,"eyescenter",-1,0,1,0,(May 02 2014 12:03:50),1,TRUE,TRUE,2,TRUE
"88","A10YS8AVLQWUZZ","May 02 2014","12:03:50",8,"No-Social","One",2,1,"Same",0,"Novel71",0,"Novel71",1,2527,"eyescenter",-1,0,1,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,TRUE
"89","A10YS8AVLQWUZZ","May 02 2014","12:03:50",9,"No-Social","One",2,2,"Switch",1,"Novel134",1,"Novel96",0,3262,"eyescenter",-1,1,0,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,FALSE
"90","A10YS8AVLQWUZZ","May 02 2014","12:03:50",10,"No-Social","One",2,3,"Same",1,"Novel38",1,"Novel38",1,5718,"eyescenter",-1,1,0,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,TRUE
"91","A10YS8AVLQWUZZ","May 02 2014","12:03:50",11,"No-Social","One",2,2,"Switch",1,"Novel96",0,"Novel96",0,2185,"eyescenter",-1,0,1,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,TRUE
"92","A10YS8AVLQWUZZ","May 02 2014","12:03:50",12,"No-Social","One",2,3,"Same",1,"Novel38",1,"Novel38",1,2804,"eyescenter",-1,0,1,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,TRUE
"93","A10YS8AVLQWUZZ","May 02 2014","12:03:50",13,"No-Social","One",2,4,"Switch",1,"Novel37",1,"Novel23",0,2726,"eyescenter",-1,1,0,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,FALSE
"94","A10YS8AVLQWUZZ","May 02 2014","12:03:50",14,"No-Social","One",2,5,"Same",0,"Novel139",1,"Novel139",1,2369,"eyescenter",-1,1,0,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,TRUE
"95","A10YS8AVLQWUZZ","May 02 2014","12:03:50",15,"No-Social","One",2,4,"Switch",1,"Novel23",0,"Novel23",0,2831,"eyescenter",-1,0,1,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,TRUE
"96","A10YS8AVLQWUZZ","May 02 2014","12:03:50",16,"No-Social","One",2,5,"Same",0,"Novel139",0,"Novel139",1,1447,"eyescenter",-1,0,1,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,TRUE
"97","A10YS8AVLQWUZZ","May 02 2014","12:03:50",17,"No-Social","One",2,6,"Switch",0,"Novel82",0,"Novel76",1,2383,"eyescenter",-1,1,0,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,FALSE
"98","A10YS8AVLQWUZZ","May 02 2014","12:03:50",18,"No-Social","One",2,7,"Same",1,"Novel25",1,"Novel25",1,3012,"eyescenter",-1,1,0,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,TRUE
"99","A10YS8AVLQWUZZ","May 02 2014","12:03:50",19,"No-Social","One",2,6,"Switch",0,"Novel76",0,"Novel76",1,2849,"eyescenter",-1,0,1,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,TRUE
"100","A10YS8AVLQWUZZ","May 02 2014","12:03:50",20,"No-Social","One",2,7,"Same",1,"Novel25",1,"Novel25",1,2701,"eyescenter",-1,0,1,0,(May 02 2014 12:03:50),1,TRUE,FALSE,2,TRUE
"101","A113ZBYX5DAS4L","May 01 2014","18:00:20",1,"No-Social","Zero",2,0,"Same",1,"squirrel",0,"",0,3806,"eyescenter",-1,0,0,1,(May 01 2014 18:00:20),0,TRUE,FALSE,2,FALSE
"102","A113ZBYX5DAS4L","May 01 2014","18:00:20",2,"No-Social","Zero",2,0,"Same",1,"squirrel",1,"",0,1478,"eyescenter",-1,0,0,1,(May 01 2014 18:00:20),0,TRUE,FALSE,2,FALSE
"103","A113ZBYX5DAS4L","May 01 2014","18:00:20",3,"No-Social","Zero",2,0,"Same",1,"tomato",0,"",0,1283,"eyescenter",-1,0,0,1,(May 01 2014 18:00:20),0,TRUE,FALSE,2,FALSE
"104","A113ZBYX5DAS4L","May 01 2014","18:00:20",4,"No-Social","Zero",2,0,"Same",1,"tomato",1,"",0,822,"eyescenter",-1,0,0,1,(May 01 2014 18:00:20),0,TRUE,FALSE,2,FALSE
"105","A113ZBYX5DAS4L","May 01 2014","18:00:20",5,"No-Social","Zero",2,0,"Same",1,"Novel48",1,"Novel48",1,3081,"eyescenter",-1,1,0,0,(May 01 2014 18:00:20),0,TRUE,FALSE,2,TRUE
"106","A113ZBYX5DAS4L","May 01 2014","18:00:20",6,"No-Social","Zero",2,0,"Same",1,"Novel48",1,"Novel48",1,1098,"eyescenter",-1,0,1,0,(May 01 2014 18:00:20),0,TRUE,TRUE,2,TRUE
"107","A113ZBYX5DAS4L","May 01 2014","18:00:20",7,"No-Social","Zero",2,1,"Switch",1,"Novel110",0,"Novel131",1,3014,"eyescenter",-1,1,0,0,(May 01 2014 18:00:20),0,TRUE,FALSE,2,FALSE
"108","A113ZBYX5DAS4L","May 01 2014","18:00:20",8,"No-Social","Zero",2,1,"Switch",1,"Novel131",1,"Novel131",1,6136,"eyescenter",-1,0,1,0,(May 01 2014 18:00:20),0,TRUE,FALSE,2,TRUE
"109","A113ZBYX5DAS4L","May 01 2014","18:00:20",9,"No-Social","Zero",2,2,"Same",0,"Novel132",0,"Novel132",0,4571,"eyescenter",-1,1,0,0,(May 01 2014 18:00:20),0,TRUE,FALSE,2,TRUE
"110","A113ZBYX5DAS4L","May 01 2014","18:00:20",10,"No-Social","Zero",2,2,"Same",0,"Novel132",1,"Novel132",0,5189,"eyescenter",-1,0,1,0,(May 01 2014 18:00:20),0,TRUE,FALSE,2,TRUE
"111","A113ZBYX5DAS4L","May 01 2014","18:00:20",11,"No-Social","Zero",2,3,"Switch",0,"Novel67",0,"Novel63",1,3436,"eyescenter",-1,1,0,0,(May 01 2014 18:00:20),0,TRUE,FALSE,2,FALSE
"112","A113ZBYX5DAS4L","May 01 2014","18:00:20",12,"No-Social","Zero",2,3,"Switch",0,"Novel105",1,"Novel63",1,961,"eyescenter",-1,0,1,0,(May 01 2014 18:00:20),0,TRUE,FALSE,2,FALSE
"113","A113ZBYX5DAS4L","May 01 2014","18:00:20",13,"No-Social","Zero",2,4,"Same",1,"Novel130",0,"Novel130",0,2827,"eyescenter",-1,1,0,0,(May 01 2014 18:00:20),0,TRUE,FALSE,2,TRUE
"114","A113ZBYX5DAS4L","May 01 2014","18:00:20",14,"No-Social","Zero",2,4,"Same",1,"Novel130",0,"Novel130",0,1048,"eyescenter",-1,0,1,0,(May 01 2014 18:00:20),0,TRUE,FALSE,2,TRUE
