"subid","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","example_trial","exposure_trial","test_trial","day.and.time","intervalNum","include","first.trial","numPicN","correct"
"A179OX1482SRXK","Aug 12 2014","16:00:40",5,"Short","This","Zero",4,"Chrome",0,"Same","Novel122",3,"Novel122",3,1129,"RDkidslonger",2,0,1,0,(Aug 12 2014 16:00:40),0,TRUE,FALSE,4,TRUE
"A179OX1482SRXK","Aug 12 2014","16:00:40",6,"Short","This","Zero",4,"Chrome",0,"Same","Novel122",0,"Novel122",3,831,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:00:40),0,TRUE,TRUE,4,TRUE
"A179OX1482SRXK","Aug 12 2014","16:00:40",7,"Short","This","Zero",4,"Chrome",1,"Switch","Novel127",2,"Novel81",3,1118,"LDkidslonger",0,0,1,0,(Aug 12 2014 16:00:40),0,TRUE,FALSE,4,FALSE
"A179OX1482SRXK","Aug 12 2014","16:00:40",8,"Short","This","Zero",4,"Chrome",1,"Switch","Novel124",3,"Novel81",3,4039,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:00:40),0,TRUE,FALSE,4,FALSE
"A179OX1482SRXK","Aug 12 2014","16:00:40",9,"Short","This","Zero",4,"Chrome",2,"Same","Novel117",3,"Novel117",3,5261,"RDkidslonger",2,0,1,0,(Aug 12 2014 16:00:40),0,TRUE,FALSE,4,TRUE
"A179OX1482SRXK","Aug 12 2014","16:00:40",10,"Short","This","Zero",4,"Chrome",2,"Same","Novel117",3,"Novel117",3,1102,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:00:40),0,TRUE,FALSE,4,TRUE
"A179OX1482SRXK","Aug 12 2014","16:00:40",11,"Short","This","Zero",4,"Chrome",3,"Switch","Novel102",3,"Novel103",1,472,"RDkidslonger",2,0,1,0,(Aug 12 2014 16:00:40),0,TRUE,FALSE,4,FALSE
"A179OX1482SRXK","Aug 12 2014","16:00:40",12,"Short","This","Zero",4,"Chrome",3,"Switch","Novel103",1,"Novel103",1,663,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:00:40),0,TRUE,FALSE,4,TRUE
"A179OX1482SRXK","Aug 12 2014","16:00:40",13,"Short","This","Zero",4,"Chrome",4,"Same","Novel38",3,"Novel38",3,1294,"RDkidslonger",2,0,1,0,(Aug 12 2014 16:00:40),0,TRUE,FALSE,4,TRUE
"A179OX1482SRXK","Aug 12 2014","16:00:40",14,"Short","This","Zero",4,"Chrome",4,"Same","Novel38",3,"Novel38",3,505,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:00:40),0,TRUE,FALSE,4,TRUE
"A179OX1482SRXK","Aug 12 2014","16:00:40",15,"Short","This","Zero",4,"Chrome",5,"Switch","Novel100",3,"Novel104",0,791,"RDkidslonger",2,0,1,0,(Aug 12 2014 16:00:40),0,TRUE,FALSE,4,FALSE
"A179OX1482SRXK","Aug 12 2014","16:00:40",16,"Short","This","Zero",4,"Chrome",5,"Switch","Novel104",0,"Novel104",0,1008,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:00:40),0,TRUE,FALSE,4,TRUE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",1,"Short","One","Zero",4,"Safari",0,"Same","flower",0,"",0,7033,"straightaheadlonger",-1,1,0,0,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,FALSE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",2,"Short","One","Zero",4,"Safari",0,"Same","flower",0,"",0,5382,"straightaheadlonger",-1,1,0,0,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,FALSE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",3,"Short","One","Zero",4,"Safari",0,"Same","truck",1,"",0,2314,"straightaheadlonger",-1,1,0,0,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,FALSE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",4,"Short","One","Zero",4,"Safari",0,"Same","truck",2,"",0,2416,"straightaheadlonger",-1,1,0,0,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,FALSE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",5,"Short","One","Zero",4,"Safari",0,"Same","Novel45",3,"Novel45",3,7835,"RDkidslonger",2,0,1,0,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,TRUE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",6,"Short","One","Zero",4,"Safari",0,"Same","Novel45",1,"Novel45",3,2781,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:00:43),0,TRUE,TRUE,4,TRUE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",7,"Short","One","Zero",4,"Safari",1,"Switch","Novel74",1,"Novel39",0,2574,"RUkidslonger",3,0,1,0,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,FALSE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",8,"Short","One","Zero",4,"Safari",1,"Switch","Novel114",2,"Novel39",0,8381,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,FALSE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",9,"Short","One","Zero",4,"Safari",2,"Same","Novel49",1,"Novel49",1,9422,"LUkidslonger",1,0,1,0,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,TRUE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",10,"Short","One","Zero",4,"Safari",2,"Same","Novel49",1,"Novel49",1,1360,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,TRUE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",11,"Short","One","Zero",4,"Safari",3,"Switch","Novel30",0,"Novel16",3,9459,"RUkidslonger",3,0,1,0,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,FALSE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",12,"Short","One","Zero",4,"Safari",3,"Switch","Novel16",3,"Novel16",3,1322,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,TRUE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",13,"Short","One","Zero",4,"Safari",4,"Same","Novel95",2,"Novel95",2,13711,"LUkidslonger",1,0,1,0,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,TRUE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",14,"Short","One","Zero",4,"Safari",4,"Same","Novel95",2,"Novel95",2,895,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,TRUE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",15,"Short","One","Zero",4,"Safari",5,"Switch","Novel77",3,"Novel99",2,14156,"RUkidslonger",3,0,1,0,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,FALSE
"A17VC7YB71IG0A","Aug 12 2014","16:00:43",16,"Short","One","Zero",4,"Safari",5,"Switch","Novel99",2,"Novel99",2,777,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:00:43),0,TRUE,FALSE,4,TRUE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",1,"Short","One","Zero",4,"Chrome",0,"Switch","flower",0,"",0,8608,"straightaheadlonger",-1,1,0,0,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,FALSE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",2,"Short","One","Zero",4,"Chrome",0,"Switch","flower",0,"",0,5357,"straightaheadlonger",-1,1,0,0,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,FALSE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",3,"Short","One","Zero",4,"Chrome",0,"Switch","truck",1,"",0,1112,"straightaheadlonger",-1,1,0,0,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,FALSE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",4,"Short","One","Zero",4,"Chrome",0,"Switch","truck",2,"",0,497,"straightaheadlonger",-1,1,0,0,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,FALSE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",5,"Short","One","Zero",4,"Chrome",0,"Switch","Novel98",3,"Novel93",1,2938,"RDkidslonger",2,0,1,0,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,FALSE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",6,"Short","One","Zero",4,"Chrome",0,"Switch","Novel60",1,"Novel93",1,7379,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:26:50),0,TRUE,TRUE,4,FALSE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",7,"Short","One","Zero",4,"Chrome",1,"Same","Novel96",1,"Novel96",1,2189,"RUkidslonger",3,0,1,0,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,TRUE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",8,"Short","One","Zero",4,"Chrome",1,"Same","Novel96",1,"Novel96",1,776,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,TRUE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",9,"Short","One","Zero",4,"Chrome",2,"Switch","Novel27",0,"Novel16",1,2981,"LUkidslonger",1,0,1,0,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,FALSE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",10,"Short","One","Zero",4,"Chrome",2,"Switch","Novel34",3,"Novel16",1,1063,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,FALSE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",11,"Short","One","Zero",4,"Chrome",3,"Same","Novel104",0,"Novel104",0,2408,"LUkidslonger",1,0,1,0,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,TRUE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",12,"Short","One","Zero",4,"Chrome",3,"Same","Novel104",2,"Novel104",0,869,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,TRUE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",13,"Short","One","Zero",4,"Chrome",4,"Switch","Novel1",0,"Novel41",3,2210,"LUkidslonger",1,0,1,0,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,FALSE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",14,"Short","One","Zero",4,"Chrome",4,"Switch","Novel41",3,"Novel41",3,1026,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,TRUE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",15,"Short","One","Zero",4,"Chrome",5,"Same","Novel50",0,"Novel50",0,1208,"LUkidslonger",1,0,1,0,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,TRUE
"A19DY2RQN6EJAC","Aug 12 2014","16:26:50",16,"Short","One","Zero",4,"Chrome",5,"Same","Novel50",0,"Novel50",0,878,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 16:26:50),0,TRUE,FALSE,4,TRUE
"A1A1PSTVSSJKXV","Aug 12 2014","15:41:05",1,"Short","This","Zero",4,"Chrome",0,"Same","flower",0,"",0,25814,"straightaheadlonger",-1,1,0,0,(Aug 12 2014 15:41:05),0,TRUE,FALSE,4,FALSE
"A1A1PSTVSSJKXV","Aug 12 2014","15:41:05",2,"Short","This","Zero",4,"Chrome",0,"Same","flower",0,"",0,4793,"straightaheadlonger",-1,1,0,0,(Aug 12 2014 15:41:05),0,TRUE,FALSE,4,FALSE
"A1A1PSTVSSJKXV","Aug 12 2014","15:41:05",3,"Short","This","Zero",4,"Chrome",0,"Same","truck",1,"",0,1391,"straightaheadlonger",-1,1,0,0,(Aug 12 2014 15:41:05),0,TRUE,FALSE,4,FALSE
"A1A1PSTVSSJKXV","Aug 12 2014","15:41:05",4,"Short","This","Zero",4,"Chrome",0,"Same","truck",2,"",0,1547,"straightaheadlonger",-1,1,0,0,(Aug 12 2014 15:41:05),0,TRUE,FALSE,4,FALSE
"A1A1PSTVSSJKXV","Aug 12 2014","15:41:05",5,"Short","This","Zero",4,"Chrome",0,"Same","Novel34",1,"Novel34",1,7862,"RUkidslonger",3,0,1,0,(Aug 12 2014 15:41:05),0,TRUE,FALSE,4,TRUE
"A1A1PSTVSSJKXV","Aug 12 2014","15:41:05",6,"Short","This","Zero",4,"Chrome",0,"Same","Novel34",0,"Novel34",1,8319,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 15:41:05),0,TRUE,TRUE,4,TRUE
"A1A1PSTVSSJKXV","Aug 12 2014","15:41:05",7,"Short","This","Zero",4,"Chrome",1,"Switch","Novel61",1,"Novel31",0,4397,"RUkidslonger",3,0,1,0,(Aug 12 2014 15:41:05),0,TRUE,FALSE,4,FALSE
"A1A1PSTVSSJKXV","Aug 12 2014","15:41:05",8,"Short","This","Zero",4,"Chrome",1,"Switch","Novel2",3,"Novel31",0,7306,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 15:41:05),0,TRUE,FALSE,4,FALSE
"A1A1PSTVSSJKXV","Aug 12 2014","15:41:05",9,"Short","This","Zero",4,"Chrome",2,"Same","Novel40",3,"Novel40",3,6461,"RDkidslonger",2,0,1,0,(Aug 12 2014 15:41:05),0,TRUE,FALSE,4,TRUE
"A1A1PSTVSSJKXV","Aug 12 2014","15:41:05",10,"Short","This","Zero",4,"Chrome",2,"Same","Novel40",0,"Novel40",3,2348,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 15:41:05),0,TRUE,FALSE,4,TRUE
"A1A1PSTVSSJKXV","Aug 12 2014","15:41:05",11,"Short","This","Zero",4,"Chrome",3,"Switch","Novel16",0,"Novel70",1,4045,"LUkidslonger",1,0,1,0,(Aug 12 2014 15:41:05),0,TRUE,FALSE,4,FALSE
"A1A1PSTVSSJKXV","Aug 12 2014","15:41:05",12,"Short","This","Zero",4,"Chrome",3,"Switch","Novel50",1,"Novel70",1,7484,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 15:41:05),0,TRUE,FALSE,4,FALSE
"A1A1PSTVSSJKXV","Aug 12 2014","15:41:05",13,"Short","This","Zero",4,"Chrome",4,"Same","Novel64",0,"Novel64",0,5730,"LUkidslonger",1,0,1,0,(Aug 12 2014 15:41:05),0,TRUE,FALSE,4,TRUE
"A1A1PSTVSSJKXV","Aug 12 2014","15:41:05",14,"Short","This","Zero",4,"Chrome",4,"Same","Novel64",0,"Novel64",0,2743,"straightaheadlonger",-1,0,0,1,(Aug 12 2014 15:41:05),0,TRUE,FALSE,4,TRUE
