"submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","trial_cat","intervalNum","include","first.trial","numPicN","correct","subids"
"Jan 09 2015","05:04:06",16,"Live","SocialFirst","Three",4,"Firefox",7,"Same",1,"Novel14",0,"Novel14",0,169,"up-left-4sec","0","exposure",3,TRUE,FALSE,4,TRUE,"1"
"Jan 09 2015","05:04:06",17,"Live","SocialFirst","Three",4,"Firefox",4,"Switch",0,"Novel98",3,"Novel98",0,1591,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"1"
"Jan 09 2015","05:04:06",18,"Live","SocialFirst","Three",4,"Firefox",5,"Same",1,"Novel126",1,"Novel57",0,1116,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",19,"Live","SocialFirst","Three",4,"Firefox",6,"Switch",1,"Novel49",0,"Novel21",3,940,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",20,"Live","SocialFirst","Three",4,"Firefox",7,"Same",1,"Novel109",2,"Novel14",0,739,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",21,"Live","SocialFirst","Three",4,"Firefox",8,"Switch",0,"Novel58",1,"Novel43",0,1077,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",22,"Live","SocialFirst","Three",4,"Firefox",9,"Same",0,"Novel46",3,"Novel46",3,1031,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",23,"Live","SocialFirst","Three",4,"Firefox",10,"Switch",1,"Novel63",0,"Novel92",1,612,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",24,"Live","SocialFirst","Three",4,"Firefox",11,"Same",0,"Novel81",1,"Novel81",1,1858,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",25,"Live","SocialFirst","Three",4,"Firefox",8,"Switch",0,"Novel61",3,"Novel43",0,1078,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",26,"Live","SocialFirst","Three",4,"Firefox",9,"Same",0,"Novel115",0,"Novel46",3,669,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",27,"Live","SocialFirst","Three",4,"Firefox",10,"Switch",1,"Novel92",1,"Novel92",1,536,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"1"
"Jan 09 2015","05:04:06",28,"Live","SocialFirst","Three",4,"Firefox",11,"Same",0,"Novel81",2,"Novel81",1,274,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"1"
"Jan 09 2015","05:04:06",29,"Live","SocialFirst","Three",4,"Firefox",12,"Switch",0,"Novel111",1,"Novel140",3,488,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",30,"Live","SocialFirst","Three",4,"Firefox",13,"Same",1,"Novel77",3,"Novel77",3,644,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",31,"Live","SocialFirst","Three",4,"Firefox",14,"Switch",1,"Novel62",0,"Novel11",1,661,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",32,"Live","SocialFirst","Three",4,"Firefox",15,"Same",1,"Novel93",3,"Novel93",3,1341,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",33,"Live","SocialFirst","Three",4,"Firefox",12,"Switch",0,"Novel55",0,"Novel140",3,490,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",34,"Live","SocialFirst","Three",4,"Firefox",13,"Same",1,"Novel40",2,"Novel77",3,513,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"1"
"Jan 09 2015","05:04:06",35,"Live","SocialFirst","Three",4,"Firefox",14,"Switch",1,"Novel11",1,"Novel11",1,539,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"1"
"Jan 09 2015","05:04:06",36,"Live","SocialFirst","Three",4,"Firefox",15,"Same",1,"Novel93",3,"Novel93",3,540,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"1"
"Dec 05 2014","12:00:52",1,"Live","No-socialFirst","Zero",4,"Chrome",0,"Switch",1,"squirrel",0,"",0,3184,"up-left-4sec","0","example",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",2,"Live","No-socialFirst","Zero",4,"Chrome",0,"Switch",1,"squirrel",0,"",0,2975,"up-left-4sec","0","example",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",3,"Live","No-socialFirst","Zero",4,"Chrome",0,"Switch",1,"tomato",1,"",0,2756,"up-right-4sec","1","example",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",4,"Live","No-socialFirst","Zero",4,"Chrome",0,"Switch",1,"tomato",2,"",0,1950,"down-left-4sec","2","example",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",5,"Live","No-socialFirst","Zero",4,"Chrome",0,"Switch",1,"Novel134",1,"Novel35",0,5650,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",6,"Live","No-socialFirst","Zero",4,"Chrome",0,"Switch",1,"Novel35",0,"Novel35",0,6358,"straight-ahead","-1","test",0,TRUE,TRUE,4,TRUE,"2"
"Dec 05 2014","12:00:52",7,"Live","No-socialFirst","Zero",4,"Chrome",1,"Same",0,"Novel20",1,"Novel20",1,3796,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",8,"Live","No-socialFirst","Zero",4,"Chrome",1,"Same",0,"Novel20",0,"Novel20",1,2013,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",9,"Live","No-socialFirst","Zero",4,"Chrome",2,"Switch",0,"Novel100",2,"Novel138",0,4488,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",10,"Live","No-socialFirst","Zero",4,"Chrome",2,"Switch",0,"Novel138",2,"Novel138",0,2282,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",11,"Live","No-socialFirst","Zero",4,"Chrome",3,"Same",0,"Novel21",2,"Novel21",2,2909,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",12,"Live","No-socialFirst","Zero",4,"Chrome",3,"Same",0,"Novel21",1,"Novel21",2,1618,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",13,"Live","No-socialFirst","Zero",4,"Chrome",4,"Switch",0,"Novel98",2,"Novel47",3,3895,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",14,"Live","No-socialFirst","Zero",4,"Chrome",4,"Switch",0,"Novel47",2,"Novel47",3,2075,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",15,"Live","No-socialFirst","Zero",4,"Chrome",5,"Same",1,"Novel104",2,"Novel104",2,5933,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",16,"Live","No-socialFirst","Zero",4,"Chrome",5,"Same",1,"Novel104",2,"Novel104",2,2838,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",17,"Live","No-socialFirst","Zero",4,"Chrome",6,"Switch",1,"Novel64",1,"Novel109",2,8284,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",18,"Live","No-socialFirst","Zero",4,"Chrome",6,"Switch",1,"Novel109",2,"Novel109",2,1331,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",19,"Live","No-socialFirst","Zero",4,"Chrome",7,"Same",1,"Novel83",1,"Novel83",1,4312,"straight-ahead","-1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",20,"Live","No-socialFirst","Zero",4,"Chrome",7,"Same",1,"Novel83",1,"Novel83",1,2363,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",21,"Live","No-socialFirst","Zero",4,"Chrome",8,"Switch",1,"Novel25",0,"Novel22",3,2180,"up-left-4sec","0","exposure",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",22,"Live","No-socialFirst","Zero",4,"Chrome",8,"Switch",1,"Novel22",3,"Novel22",3,2077,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",23,"Live","No-socialFirst","Zero",4,"Chrome",9,"Same",0,"Novel96",0,"Novel96",0,3829,"down-right-4sec","3","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",24,"Live","No-socialFirst","Zero",4,"Chrome",9,"Same",0,"Novel96",2,"Novel96",0,1858,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",25,"Live","No-socialFirst","Zero",4,"Chrome",10,"Switch",0,"Novel130",3,"Novel94",1,1933,"up-left-4sec","0","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",26,"Live","No-socialFirst","Zero",4,"Chrome",10,"Switch",0,"Novel13",2,"Novel94",1,1614,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",27,"Live","No-socialFirst","Zero",4,"Chrome",11,"Same",0,"Novel32",1,"Novel32",1,3649,"up-left-4sec","0","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",28,"Live","No-socialFirst","Zero",4,"Chrome",11,"Same",0,"Novel32",2,"Novel32",1,1444,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",29,"Live","No-socialFirst","Zero",4,"Chrome",12,"Switch",0,"Novel55",2,"Novel84",1,2409,"up-right-4sec","1","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",30,"Live","No-socialFirst","Zero",4,"Chrome",12,"Switch",0,"Novel9",2,"Novel84",1,37,"straight-ahead","-1","test",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",31,"Live","No-socialFirst","Zero",4,"Chrome",13,"Same",1,"Novel51",3,"Novel51",3,2102,"down-left-4sec","2","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",32,"Live","No-socialFirst","Zero",4,"Chrome",13,"Same",1,"Novel51",3,"Novel51",3,1429,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",33,"Live","No-socialFirst","Zero",4,"Chrome",14,"Switch",1,"Novel72",1,"Novel44",3,2069,"down-left-4sec","2","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",34,"Live","No-socialFirst","Zero",4,"Chrome",14,"Switch",1,"Novel44",3,"Novel44",3,2398,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Dec 05 2014","12:00:52",35,"Live","No-socialFirst","Zero",4,"Chrome",15,"Same",1,"Novel33",2,"Novel33",2,3300,"up-left-4sec","0","exposure",0,TRUE,FALSE,4,FALSE,"2"
"Dec 05 2014","12:00:52",36,"Live","No-socialFirst","Zero",4,"Chrome",15,"Same",1,"Novel33",2,"Novel33",2,1380,"straight-ahead","-1","test",0,TRUE,FALSE,4,TRUE,"2"
"Jan 09 2015","07:05:33",1,"Live","No-socialFirst","Three",4,"Safari",0,"Same",1,"squirrel",0,"",0,3096,"up-left-4sec","0","example",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",2,"Live","No-socialFirst","Three",4,"Safari",0,"Same",1,"squirrel",0,"",0,1089,"up-left-4sec","0","example",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",3,"Live","No-socialFirst","Three",4,"Safari",0,"Same",1,"tomato",1,"",0,996,"up-right-4sec","1","example",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",4,"Live","No-socialFirst","Three",4,"Safari",0,"Same",1,"tomato",2,"",0,872,"down-left-4sec","2","example",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",5,"Live","No-socialFirst","Three",4,"Safari",0,"Same",1,"Novel130",1,"Novel130",1,6409,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",6,"Live","No-socialFirst","Three",4,"Safari",1,"Switch",1,"Novel80",0,"Novel23",1,5911,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",7,"Live","No-socialFirst","Three",4,"Safari",2,"Same",0,"Novel18",2,"Novel18",2,3145,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",8,"Live","No-socialFirst","Three",4,"Safari",3,"Switch",0,"Novel109",1,"Novel92",3,4529,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",9,"Live","No-socialFirst","Three",4,"Safari",0,"Same",1,"Novel130",1,"Novel130",1,1837,"straight-ahead","-1","test",3,TRUE,TRUE,4,TRUE,"3"
"Jan 09 2015","07:05:33",10,"Live","No-socialFirst","Three",4,"Safari",1,"Switch",1,"Novel10",2,"Novel23",1,3700,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",11,"Live","No-socialFirst","Three",4,"Safari",2,"Same",0,"Novel18",1,"Novel18",2,4868,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",12,"Live","No-socialFirst","Three",4,"Safari",3,"Switch",0,"Novel112",2,"Novel92",3,4284,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",13,"Live","No-socialFirst","Three",4,"Safari",4,"Same",1,"Novel30",0,"Novel30",0,5485,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",14,"Live","No-socialFirst","Three",4,"Safari",5,"Switch",1,"Novel12",3,"Novel60",0,5224,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",15,"Live","No-socialFirst","Three",4,"Safari",6,"Same",0,"Novel39",1,"Novel39",1,2586,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",16,"Live","No-socialFirst","Three",4,"Safari",7,"Switch",0,"Novel135",1,"Novel136",2,3303,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",17,"Live","No-socialFirst","Three",4,"Safari",4,"Same",1,"Novel30",0,"Novel30",0,1234,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",18,"Live","No-socialFirst","Three",4,"Safari",5,"Switch",1,"Novel67",3,"Novel60",0,2505,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",19,"Live","No-socialFirst","Three",4,"Safari",6,"Same",0,"Novel39",2,"Novel39",1,1436,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",20,"Live","No-socialFirst","Three",4,"Safari",7,"Switch",0,"Novel136",3,"Novel136",2,2477,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",21,"Live","No-socialFirst","Three",4,"Safari",8,"Same",1,"Novel33",3,"Novel33",3,3468,"down-right-4sec","3","exposure",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",22,"Live","No-socialFirst","Three",4,"Safari",9,"Switch",1,"Novel48",1,"Novel4",0,2183,"up-right-4sec","1","exposure",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",23,"Live","No-socialFirst","Three",4,"Safari",10,"Same",0,"Novel123",0,"Novel123",0,3704,"down-right-4sec","3","exposure",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",24,"Live","No-socialFirst","Three",4,"Safari",11,"Switch",0,"Novel76",1,"Novel14",0,1201,"up-right-4sec","1","exposure",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",25,"Live","No-socialFirst","Three",4,"Safari",8,"Same",1,"Novel33",3,"Novel33",3,1725,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",26,"Live","No-socialFirst","Three",4,"Safari",9,"Switch",1,"Novel127",1,"Novel4",0,2196,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",27,"Live","No-socialFirst","Three",4,"Safari",10,"Same",0,"Novel123",3,"Novel123",0,2112,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",28,"Live","No-socialFirst","Three",4,"Safari",11,"Switch",0,"Novel14",1,"Novel14",0,2262,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",29,"Live","No-socialFirst","Three",4,"Safari",12,"Same",1,"Novel31",0,"Novel31",0,1557,"up-left-4sec","0","exposure",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",30,"Live","No-socialFirst","Three",4,"Safari",13,"Switch",1,"Novel126",1,"Novel36",3,1006,"up-right-4sec","1","exposure",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",31,"Live","No-socialFirst","Three",4,"Safari",14,"Same",0,"Novel125",0,"Novel125",0,1123,"up-left-4sec","0","exposure",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",32,"Live","No-socialFirst","Three",4,"Safari",15,"Switch",0,"Novel139",1,"Novel29",2,941,"up-right-4sec","1","exposure",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",33,"Live","No-socialFirst","Three",4,"Safari",12,"Same",1,"Novel31",0,"Novel31",0,1236,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"3"
"Jan 09 2015","07:05:33",34,"Live","No-socialFirst","Three",4,"Safari",13,"Switch",1,"Novel45",2,"Novel36",3,3614,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",35,"Live","No-socialFirst","Three",4,"Safari",14,"Same",0,"Novel74",3,"Novel125",0,804,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"3"
"Jan 09 2015","07:05:33",36,"Live","No-socialFirst","Three",4,"Safari",15,"Switch",0,"Novel47",2,"Novel29",2,3118,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"3"
"Jan 08 2015","23:11:29",1,"Live","No-socialFirst","Three",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,820,"up-left-4sec","0","example",3,TRUE,FALSE,4,TRUE,"4"
"Jan 08 2015","23:11:29",2,"Live","No-socialFirst","Three",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,490,"up-left-4sec","0","example",3,TRUE,FALSE,4,TRUE,"4"
"Jan 08 2015","23:11:29",3,"Live","No-socialFirst","Three",4,"Chrome",0,"Switch",0,"tomato",1,"",0,354,"up-right-4sec","1","example",3,TRUE,FALSE,4,TRUE,"4"
"Jan 08 2015","23:11:29",4,"Live","No-socialFirst","Three",4,"Chrome",0,"Switch",0,"tomato",2,"",0,433,"down-left-4sec","2","example",3,TRUE,FALSE,4,TRUE,"4"
"Jan 08 2015","23:11:29",5,"Live","No-socialFirst","Three",4,"Chrome",0,"Switch",0,"Novel134",0,"Novel133",1,4815,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 08 2015","23:11:29",6,"Live","No-socialFirst","Three",4,"Chrome",1,"Same",0,"Novel92",2,"Novel92",2,6970,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 08 2015","23:11:29",7,"Live","No-socialFirst","Three",4,"Chrome",2,"Switch",0,"Novel43",2,"Novel68",1,4301,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 08 2015","23:11:29",8,"Live","No-socialFirst","Three",4,"Chrome",3,"Same",1,"Novel95",2,"Novel95",2,1582,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 08 2015","23:11:29",9,"Live","No-socialFirst","Three",4,"Chrome",0,"Switch",0,"Novel133",2,"Novel133",1,1735,"straight-ahead","-1","test",3,TRUE,TRUE,4,TRUE,"4"
"Jan 08 2015","23:11:29",10,"Live","No-socialFirst","Three",4,"Chrome",1,"Same",0,"Novel92",3,"Novel92",2,2772,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"4"
"Jan 08 2015","23:11:29",11,"Live","No-socialFirst","Three",4,"Chrome",2,"Switch",0,"Novel68",2,"Novel68",1,2349,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"4"
"Jan 08 2015","23:11:29",12,"Live","No-socialFirst","Three",4,"Chrome",3,"Same",1,"Novel95",2,"Novel95",2,677,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"4"
"Jan 08 2015","23:11:29",13,"Live","No-socialFirst","Three",4,"Chrome",4,"Switch",1,"Novel81",1,"Novel28",0,3786,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 08 2015","23:11:29",14,"Live","No-socialFirst","Three",4,"Chrome",5,"Same",1,"Novel129",2,"Novel129",2,2951,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 08 2015","23:11:29",15,"Live","No-socialFirst","Three",4,"Chrome",6,"Switch",1,"Novel123",0,"Novel1",2,3176,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 08 2015","23:11:29",16,"Live","No-socialFirst","Three",4,"Chrome",7,"Same",0,"Novel29",0,"Novel29",0,1297,"straight-ahead","-1","exposure",3,TRUE,FALSE,4,FALSE,"4"
"Jan 08 2015","23:11:29",17,"Live","No-socialFirst","Three",4,"Chrome",4,"Switch",1,"Novel28",0,"Novel28",0,3770,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"4"
"Jan 08 2015","23:11:29",18,"Live","No-socialFirst","Three",4,"Chrome",5,"Same",1,"Novel129",2,"Novel129",2,1130,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"4"
"Jan 08 2015","23:11:29",19,"Live","No-socialFirst","Three",4,"Chrome",6,"Switch",1,"Novel25",0,"Novel1",2,1123,"straight-ahead","-1","test",3,TRUE,FALSE,4,FALSE,"4"
"Jan 08 2015","23:11:29",20,"Live","No-socialFirst","Three",4,"Chrome",7,"Same",0,"Novel29",1,"Novel29",0,2090,"straight-ahead","-1","test",3,TRUE,FALSE,4,TRUE,"4"
"Jan 08 2015","23:11:29",21,"Live","No-socialFirst","Three",4,"Chrome",8,"Switch",0,"Novel64",3,"Novel140",0,1186,"down-right-4sec","3","exposure",3,TRUE,FALSE,4,TRUE,"4"
"Jan 08 2015","23:11:29",22,"Live","No-socialFirst","Three",4,"Chrome",9,"Same",0,"Novel8",2,"Novel8",2,946,"down-left-4sec","2","exposure",3,TRUE,FALSE,4,TRUE,"4"
"Jan 08 2015","23:11:29",23,"Live","No-socialFirst","Three",4,"Chrome",10,"Switch",0,"Novel85",2,"Novel60",0,603,"down-left-4sec","2","exposure",3,TRUE,FALSE,4,TRUE,"4"
"Jan 08 2015","23:11:29",24,"Live","No-socialFirst","Three",4,"Chrome",11,"Same",1,"Novel119",0,"Novel119",0,350,"up-left-4sec","0","exposure",3,TRUE,FALSE,4,TRUE,"4"
