"submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","samePos","chosen","chosenIdx","gaze_target","trial_category","kept","keptIdx","rt","face","faceIdx","intervalNum","include","first.trial","numPicN","correct","block","subids"
"Jan 27 2015","11:30:40",21,"Live","100%_reliable","Zero",4,"Chrome",9,"Switch",1,"Novel84",0,"Novel84","exposure","Novel87",1,4440,"up-left-4sec",1,0,TRUE,FALSE,4,TRUE,"test","1"
"Jan 27 2015","11:30:40",22,"Live","100%_reliable","Zero",4,"Chrome",9,"Switch",1,"Novel48",2,"NA","test","Novel87",1,2376,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","1"
"Jan 27 2015","11:30:40",23,"Live","100%_reliable","Zero",4,"Chrome",10,"Same",1,"Novel64",2,"Novel64","exposure","Novel64",2,1700,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","1"
"Jan 27 2015","11:30:40",24,"Live","100%_reliable","Zero",4,"Chrome",10,"Same",1,"Novel64",1,"NA","test","Novel64",2,250,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","1"
"Jan 27 2015","11:30:40",25,"Live","100%_reliable","Zero",4,"Chrome",11,"Switch",0,"Novel40",1,"Novel40","exposure","Novel13",0,1113,"up-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","1"
"Jan 27 2015","11:30:40",26,"Live","100%_reliable","Zero",4,"Chrome",11,"Switch",0,"Novel75",2,"NA","test","Novel13",0,5295,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","1"
"Jan 27 2015","11:30:40",27,"Live","100%_reliable","Zero",4,"Chrome",12,"Same",1,"Novel138",2,"Novel138","exposure","Novel138",2,902,"down-right-4sec",2,0,TRUE,FALSE,4,TRUE,"test","1"
"Jan 27 2015","11:30:40",28,"Live","100%_reliable","Zero",4,"Chrome",12,"Same",1,"Novel138",1,"NA","test","Novel138",2,303,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","1"
"Jan 27 2015","11:30:40",29,"Live","100%_reliable","Zero",4,"Chrome",13,"Switch",0,"Novel70",2,"Novel70","exposure","Novel22",0,625,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","1"
"Jan 27 2015","11:30:40",30,"Live","100%_reliable","Zero",4,"Chrome",13,"Switch",0,"Novel22",2,"NA","test","Novel22",0,3216,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","1"
"Jan 27 2015","11:30:40",31,"Live","100%_reliable","Zero",4,"Chrome",14,"Same",0,"Novel35",2,"Novel35","exposure","Novel35",2,793,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","1"
"Jan 27 2015","11:30:40",32,"Live","100%_reliable","Zero",4,"Chrome",14,"Same",0,"Novel35",0,"NA","test","Novel35",2,113,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","1"
"Jan 27 2015","11:30:40",33,"Live","100%_reliable","Zero",4,"Chrome",15,"Switch",0,"Novel81",1,"Novel81","exposure","Novel88",0,575,"up-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","1"
"Jan 27 2015","11:30:40",34,"Live","100%_reliable","Zero",4,"Chrome",15,"Switch",0,"Novel135",2,"NA","test","Novel88",0,2592,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","1"
"Jan 27 2015","11:31:56",1,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"squirrel","example","",0,2002,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","2"
"Jan 27 2015","11:31:56",2,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"tomato",1,"tomato","example","",0,1836,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","2"
"Jan 27 2015","11:31:56",3,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"NA",1,"Novel74","exposure","Novel74",1,7103,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","2"
"Jan 27 2015","11:31:56",4,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"Novel74",0,"NA","test","Novel74",1,1672,"straight-ahead",-1,0,TRUE,TRUE,4,TRUE,"familiarization","2"
"Jan 27 2015","11:31:56",5,"Live","100%_reliable","Zero",4,"Chrome",1,"Same",0,"NA",1,"Novel38","exposure","Novel38",1,5065,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","2"
"Jan 27 2015","11:31:56",6,"Live","100%_reliable","Zero",4,"Chrome",1,"Same",0,"Novel115",1,"NA","test","Novel38",1,1313,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","2"
"Jan 27 2015","11:31:56",7,"Live","100%_reliable","Zero",4,"Chrome",2,"Same",1,"NA",0,"Novel112","exposure","Novel112",0,859,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","2"
"Jan 27 2015","11:31:56",8,"Live","100%_reliable","Zero",4,"Chrome",2,"Same",1,"Novel89",0,"NA","test","Novel112",0,222,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","2"
"Jan 27 2015","11:31:56",9,"Live","100%_reliable","Zero",4,"Chrome",3,"Same",0,"NA",0,"Novel36","exposure","Novel36",0,7,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","2"
"Jan 27 2015","11:31:56",10,"Live","100%_reliable","Zero",4,"Chrome",3,"Same",0,"Novel36",1,"NA","test","Novel36",0,401,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","2"
"Jan 27 2015","11:31:56",11,"Live","100%_reliable","Zero",4,"Chrome",4,"Same",1,"NA",0,"Novel15","exposure","Novel15",0,1881,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","2"
"Jan 27 2015","11:31:56",12,"Live","100%_reliable","Zero",4,"Chrome",4,"Same",1,"Novel15",1,"NA","test","Novel15",0,332,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","2"
"Jan 27 2015","11:31:56",13,"Live","100%_reliable","Zero",4,"Chrome",5,"Same",1,"NA",1,"Novel72","exposure","Novel72",1,1562,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","2"
"Jan 27 2015","11:31:56",14,"Live","100%_reliable","Zero",4,"Chrome",5,"Same",1,"Novel72",0,"NA","test","Novel72",1,150,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","2"
"Jan 27 2015","11:31:56",15,"Live","100%_reliable","Zero",4,"Chrome",6,"Same",0,"NA",0,"Novel84","exposure","Novel84",0,2421,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","2"
"Jan 27 2015","11:31:56",16,"Live","100%_reliable","Zero",4,"Chrome",6,"Same",0,"Novel84",1,"NA","test","Novel84",0,307,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","2"
"Jan 27 2015","11:31:56",17,"Live","100%_reliable","Zero",4,"Chrome",7,"Same",1,"NA",1,"Novel135","exposure","Novel135",1,493,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","2"
"Jan 27 2015","11:31:56",18,"Live","100%_reliable","Zero",4,"Chrome",7,"Same",1,"Novel135",0,"NA","test","Novel135",1,461,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","2"
"Jan 27 2015","11:31:56",19,"Live","100%_reliable","Zero",4,"Chrome",8,"Same",1,"Novel123",2,"Novel123","exposure","Novel123",2,9229,"down-right-4sec",2,0,TRUE,FALSE,4,TRUE,"test","2"
"Jan 27 2015","11:31:56",20,"Live","100%_reliable","Zero",4,"Chrome",8,"Same",1,"Novel123",0,"NA","test","Novel123",2,3281,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","2"
"Jan 27 2015","11:31:56",21,"Live","100%_reliable","Zero",4,"Chrome",9,"Switch",1,"Novel28",2,"Novel28","exposure","Novel1",0,2208,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","2"
"Jan 27 2015","11:31:56",22,"Live","100%_reliable","Zero",4,"Chrome",9,"Switch",1,"Novel1",1,"NA","test","Novel1",0,4625,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","2"
"Jan 27 2015","11:31:56",23,"Live","100%_reliable","Zero",4,"Chrome",10,"Same",0,"Novel137",2,"Novel137","exposure","Novel137",2,1369,"down-right-4sec",2,0,TRUE,FALSE,4,TRUE,"test","2"
"Jan 27 2015","11:31:56",24,"Live","100%_reliable","Zero",4,"Chrome",10,"Same",0,"Novel137",1,"NA","test","Novel137",2,262,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","2"
"Jan 27 2015","11:31:56",25,"Live","100%_reliable","Zero",4,"Chrome",11,"Switch",0,"Novel25",0,"Novel25","exposure","Novel122",1,2054,"up-left-4sec",1,0,TRUE,FALSE,4,TRUE,"test","2"
"Jan 27 2015","11:31:56",26,"Live","100%_reliable","Zero",4,"Chrome",11,"Switch",0,"Novel56",1,"NA","test","Novel122",1,1942,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","2"
"Jan 27 2015","11:31:56",27,"Live","100%_reliable","Zero",4,"Chrome",12,"Same",1,"Novel21",2,"Novel21","exposure","Novel21",2,1697,"down-right-4sec",2,0,TRUE,FALSE,4,TRUE,"test","2"
"Jan 27 2015","11:31:56",28,"Live","100%_reliable","Zero",4,"Chrome",12,"Same",1,"Novel21",1,"NA","test","Novel21",2,262,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","2"
"Jan 27 2015","11:31:56",29,"Live","100%_reliable","Zero",4,"Chrome",13,"Switch",1,"Novel103",1,"Novel103","exposure","Novel12",0,962,"up-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","2"
"Jan 27 2015","11:31:56",30,"Live","100%_reliable","Zero",4,"Chrome",13,"Switch",1,"Novel102",0,"NA","test","Novel12",0,2821,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","2"
"Jan 27 2015","11:31:56",31,"Live","100%_reliable","Zero",4,"Chrome",14,"Same",0,"Novel5",2,"Novel5","exposure","Novel5",2,970,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","2"
"Jan 27 2015","11:31:56",32,"Live","100%_reliable","Zero",4,"Chrome",14,"Same",0,"Novel5",1,"NA","test","Novel5",2,272,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","2"
"Jan 27 2015","11:31:56",33,"Live","100%_reliable","Zero",4,"Chrome",15,"Switch",0,"Novel105",1,"Novel105","exposure","Novel11",0,1007,"up-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","2"
"Jan 27 2015","11:31:56",34,"Live","100%_reliable","Zero",4,"Chrome",15,"Switch",0,"Novel11",2,"NA","test","Novel11",0,2719,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","2"
"Jan 27 2015","11:32:04",1,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"squirrel","example","",0,5448,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","3"
"Jan 27 2015","11:32:04",2,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"tomato",1,"tomato","example","",0,1168,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","3"
"Jan 27 2015","11:32:04",3,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"NA",0,"Novel137","exposure","Novel137",0,5217,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","3"
"Jan 27 2015","11:32:04",4,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"Novel137",1,"NA","test","Novel137",0,3956,"straight-ahead",-1,0,TRUE,TRUE,4,TRUE,"familiarization","3"
"Jan 27 2015","11:32:04",5,"Live","100%_reliable","Zero",4,"Chrome",1,"Same",0,"NA",1,"Novel117","exposure","Novel117",1,3847,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","3"
"Jan 27 2015","11:32:04",6,"Live","100%_reliable","Zero",4,"Chrome",1,"Same",0,"Novel117",0,"NA","test","Novel117",1,1176,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","3"
"Jan 27 2015","11:32:04",7,"Live","100%_reliable","Zero",4,"Chrome",2,"Same",1,"NA",1,"Novel33","exposure","Novel33",1,3369,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","3"
"Jan 27 2015","11:32:04",8,"Live","100%_reliable","Zero",4,"Chrome",2,"Same",1,"Novel33",0,"NA","test","Novel33",1,2165,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","3"
"Jan 27 2015","11:32:04",9,"Live","100%_reliable","Zero",4,"Chrome",3,"Same",1,"NA",1,"Novel30","exposure","Novel30",1,1046,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","3"
"Jan 27 2015","11:32:04",10,"Live","100%_reliable","Zero",4,"Chrome",3,"Same",1,"Novel30",0,"NA","test","Novel30",1,927,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","3"
"Jan 27 2015","11:32:04",11,"Live","100%_reliable","Zero",4,"Chrome",4,"Same",0,"NA",1,"Novel96","exposure","Novel96",1,1482,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","3"
"Jan 27 2015","11:32:04",12,"Live","100%_reliable","Zero",4,"Chrome",4,"Same",0,"Novel96",0,"NA","test","Novel96",1,1030,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","3"
"Jan 27 2015","11:32:04",13,"Live","100%_reliable","Zero",4,"Chrome",5,"Same",1,"NA",1,"Novel66","exposure","Novel66",1,1188,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","3"
"Jan 27 2015","11:32:04",14,"Live","100%_reliable","Zero",4,"Chrome",5,"Same",1,"Novel66",0,"NA","test","Novel66",1,609,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","3"
"Jan 27 2015","11:32:04",15,"Live","100%_reliable","Zero",4,"Chrome",6,"Same",0,"NA",1,"Novel100","exposure","Novel100",1,2290,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","3"
"Jan 27 2015","11:32:04",16,"Live","100%_reliable","Zero",4,"Chrome",6,"Same",0,"Novel100",0,"NA","test","Novel100",1,930,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","3"
"Jan 27 2015","11:32:04",17,"Live","100%_reliable","Zero",4,"Chrome",7,"Same",1,"NA",1,"Novel71","exposure","Novel71",1,2726,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","3"
"Jan 27 2015","11:32:04",18,"Live","100%_reliable","Zero",4,"Chrome",7,"Same",1,"Novel71",0,"NA","test","Novel71",1,756,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","3"
"Jan 27 2015","11:32:04",19,"Live","100%_reliable","Zero",4,"Chrome",8,"Switch",1,"Novel63",0,"Novel63","exposure","Novel86",1,6889,"up-left-4sec",1,0,TRUE,FALSE,4,TRUE,"test","3"
"Jan 27 2015","11:32:04",20,"Live","100%_reliable","Zero",4,"Chrome",8,"Switch",1,"Novel86",0,"NA","test","Novel86",1,1673,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","3"
"Jan 27 2015","11:32:04",21,"Live","100%_reliable","Zero",4,"Chrome",9,"Same",0,"Novel62",2,"Novel62","exposure","Novel62",2,2430,"down-right-4sec",2,0,TRUE,FALSE,4,TRUE,"test","3"
"Jan 27 2015","11:32:04",22,"Live","100%_reliable","Zero",4,"Chrome",9,"Same",0,"Novel62",2,"NA","test","Novel62",2,559,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","3"
"Jan 27 2015","11:32:04",23,"Live","100%_reliable","Zero",4,"Chrome",10,"Switch",1,"Novel17",1,"Novel17","exposure","Novel89",0,2860,"up-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","3"
"Jan 27 2015","11:32:04",24,"Live","100%_reliable","Zero",4,"Chrome",10,"Switch",1,"Novel89",1,"NA","test","Novel89",0,590,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","3"
"Jan 27 2015","11:32:04",25,"Live","100%_reliable","Zero",4,"Chrome",11,"Same",0,"Novel35",1,"Novel109","exposure","Novel35",1,2927,"down-right-4sec",2,0,TRUE,FALSE,4,FALSE,"test","3"
"Jan 27 2015","11:32:04",26,"Live","100%_reliable","Zero",4,"Chrome",11,"Same",0,"Novel35",0,"NA","test","Novel35",1,1073,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","3"
"Jan 27 2015","11:32:04",27,"Live","100%_reliable","Zero",4,"Chrome",12,"Switch",0,"Novel21",2,"Novel21","exposure","Novel90",1,2979,"down-right-4sec",2,0,TRUE,FALSE,4,TRUE,"test","3"
"Jan 27 2015","11:32:04",28,"Live","100%_reliable","Zero",4,"Chrome",12,"Switch",0,"Novel60",2,"NA","test","Novel90",1,1015,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","3"
"Jan 27 2015","11:32:04",29,"Live","100%_reliable","Zero",4,"Chrome",13,"Same",0,"Novel78",1,"Novel78","exposure","Novel78",1,3200,"up-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","3"
"Jan 27 2015","11:32:04",30,"Live","100%_reliable","Zero",4,"Chrome",13,"Same",0,"Novel64",1,"NA","test","Novel78",1,664,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","3"
"Jan 27 2015","11:32:04",31,"Live","100%_reliable","Zero",4,"Chrome",14,"Switch",1,"Novel47",2,"Novel47","exposure","Novel27",1,1421,"down-right-4sec",2,0,TRUE,FALSE,4,TRUE,"test","3"
"Jan 27 2015","11:32:04",32,"Live","100%_reliable","Zero",4,"Chrome",14,"Switch",1,"Novel27",0,"NA","test","Novel27",1,523,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","3"
"Jan 27 2015","11:32:04",33,"Live","100%_reliable","Zero",4,"Chrome",15,"Same",1,"Novel9",0,"Novel9","exposure","Novel9",0,1919,"up-left-4sec",1,0,TRUE,FALSE,4,TRUE,"test","3"
"Jan 27 2015","11:32:04",34,"Live","100%_reliable","Zero",4,"Chrome",15,"Same",1,"Novel9",1,"NA","test","Novel9",0,277,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","3"
"Jan 27 2015","11:32:56",1,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"squirrel","example","",0,1239,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","4"
"Jan 27 2015","11:32:56",2,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"tomato",1,"tomato","example","",0,1226,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","4"
"Jan 27 2015","11:32:56",3,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"NA",0,"Novel108","exposure","Novel108",0,7227,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","4"
"Jan 27 2015","11:32:56",4,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"Novel108",1,"NA","test","Novel108",0,1120,"straight-ahead",-1,0,TRUE,TRUE,4,TRUE,"familiarization","4"
"Jan 27 2015","11:32:56",5,"Live","100%_reliable","Zero",4,"Chrome",1,"Same",0,"NA",1,"Novel45","exposure","Novel45",1,5900,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","4"
"Jan 27 2015","11:32:56",6,"Live","100%_reliable","Zero",4,"Chrome",1,"Same",0,"Novel45",0,"NA","test","Novel45",1,768,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","4"
"Jan 27 2015","11:32:56",7,"Live","100%_reliable","Zero",4,"Chrome",2,"Same",0,"NA",1,"Novel63","exposure","Novel63",1,2532,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","4"
"Jan 27 2015","11:32:56",8,"Live","100%_reliable","Zero",4,"Chrome",2,"Same",0,"Novel63",0,"NA","test","Novel63",1,2872,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","4"
"Jan 27 2015","11:32:56",9,"Live","100%_reliable","Zero",4,"Chrome",3,"Same",1,"NA",1,"Novel25","exposure","Novel25",1,2544,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","4"
"Jan 27 2015","11:32:56",10,"Live","100%_reliable","Zero",4,"Chrome",3,"Same",1,"Novel25",0,"NA","test","Novel25",1,3086,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","4"
"Jan 27 2015","11:32:56",11,"Live","100%_reliable","Zero",4,"Chrome",4,"Same",1,"NA",0,"Novel12","exposure","Novel12",0,3558,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","4"
"Jan 27 2015","11:32:56",12,"Live","100%_reliable","Zero",4,"Chrome",4,"Same",1,"Novel12",1,"NA","test","Novel12",0,1164,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","4"
"Jan 27 2015","11:32:56",13,"Live","100%_reliable","Zero",4,"Chrome",5,"Same",1,"NA",1,"Novel8","exposure","Novel8",1,2182,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","4"
"Jan 27 2015","11:32:56",14,"Live","100%_reliable","Zero",4,"Chrome",5,"Same",1,"Novel8",0,"NA","test","Novel8",1,435,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","4"
"Jan 27 2015","11:32:56",15,"Live","100%_reliable","Zero",4,"Chrome",6,"Same",1,"NA",0,"Novel21","exposure","Novel21",0,4513,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","4"
"Jan 27 2015","11:32:56",16,"Live","100%_reliable","Zero",4,"Chrome",6,"Same",1,"Novel21",1,"NA","test","Novel21",0,1839,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","4"
"Jan 27 2015","11:32:56",17,"Live","100%_reliable","Zero",4,"Chrome",7,"Same",1,"NA",1,"Novel23","exposure","Novel23",1,2867,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","4"
"Jan 27 2015","11:32:56",18,"Live","100%_reliable","Zero",4,"Chrome",7,"Same",1,"Novel23",0,"NA","test","Novel23",1,1620,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","4"
"Jan 27 2015","11:32:56",19,"Live","100%_reliable","Zero",4,"Chrome",8,"Switch",0,"Novel13",2,"Novel13","exposure","Novel104",1,6740,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","4"
"Jan 27 2015","11:32:56",20,"Live","100%_reliable","Zero",4,"Chrome",8,"Switch",0,"Novel104",0,"NA","test","Novel104",1,5028,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","4"
"Jan 27 2015","11:32:56",21,"Live","100%_reliable","Zero",4,"Chrome",9,"Same",0,"Novel67",1,"Novel67","exposure","Novel67",1,3695,"up-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","4"
