"subid","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","example_trial","exposure_trial","test_trial","day.and.time","intervalNum","include","first.trial","numPicN","correct"
"A10K8ZSAU26T49","Oct 06 2014","09:24:05",14,"Short","Social","Zero",4,"Chrome",4,"Same","Novel43",0,"Novel43",1,1318,"straightahead",-1,0,0,1,(Oct 06 2014 09:24:05),0,TRUE,FALSE,4,TRUE
"A10K8ZSAU26T49","Oct 06 2014","09:24:05",15,"Short","Social","Zero",4,"Chrome",5,"Switch","Novel15",2,"Novel57",3,5577,"silentRUshort",3,0,1,0,(Oct 06 2014 09:24:05),0,TRUE,FALSE,4,FALSE
"A10K8ZSAU26T49","Oct 06 2014","09:24:05",16,"Short","Social","Zero",4,"Chrome",5,"Switch","Novel57",3,"Novel57",3,4511,"straightahead",-1,0,0,1,(Oct 06 2014 09:24:05),0,TRUE,FALSE,4,TRUE
"A10K8ZSAU26T49","Oct 06 2014","09:24:05",17,"Short","Social","Zero",4,"Chrome",6,"Same","Novel134",2,"Novel134",2,1869,"silentLUshort",1,0,1,0,(Oct 06 2014 09:24:05),0,TRUE,FALSE,4,TRUE
"A10K8ZSAU26T49","Oct 06 2014","09:24:05",18,"Short","Social","Zero",4,"Chrome",6,"Same","Novel134",2,"Novel134",2,2804,"straightahead",-1,0,0,1,(Oct 06 2014 09:24:05),0,TRUE,FALSE,4,TRUE
"A10K8ZSAU26T49","Oct 06 2014","09:24:05",19,"Short","Social","Zero",4,"Chrome",7,"Switch","Novel122",3,"Novel110",2,2116,"silentLUshort",1,0,1,0,(Oct 06 2014 09:24:05),0,TRUE,FALSE,4,FALSE
"A10K8ZSAU26T49","Oct 06 2014","09:24:05",20,"Short","Social","Zero",4,"Chrome",7,"Switch","Novel133",3,"Novel110",2,2196,"straightahead",-1,0,0,1,(Oct 06 2014 09:24:05),0,TRUE,FALSE,4,FALSE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",1,"Noisy","Social","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,1305,"straightahead",-1,1,0,0,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,FALSE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",2,"Noisy","Social","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,1715,"straightahead",-1,1,0,0,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,FALSE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",3,"Noisy","Social","Zero",4,"Chrome",0,"Same","tomato",1,"",0,271,"straightahead",-1,1,0,0,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,FALSE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",4,"Noisy","Social","Zero",4,"Chrome",0,"Same","tomato",2,"",0,1564,"straightahead",-1,1,0,0,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,FALSE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",5,"Noisy","Social","Zero",4,"Chrome",0,"Same","Novel18",0,"Novel18",0,2288,"noisyLU",1,0,1,0,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,TRUE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",6,"Noisy","Social","Zero",4,"Chrome",0,"Same","Novel18",1,"Novel18",0,1321,"straightahead",-1,0,0,1,(Oct 06 2014 13:36:23),0,TRUE,TRUE,4,TRUE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",7,"Noisy","Social","Zero",4,"Chrome",1,"Switch","Novel77",0,"Novel25",3,386,"noisyLU",1,0,1,0,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,FALSE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",8,"Noisy","Social","Zero",4,"Chrome",1,"Switch","Novel25",3,"Novel25",3,3520,"straightahead",-1,0,0,1,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,TRUE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",9,"Noisy","Social","Zero",4,"Chrome",2,"Same","Novel23",0,"Novel23",0,553,"noisyLU",1,0,1,0,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,TRUE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",10,"Noisy","Social","Zero",4,"Chrome",2,"Same","Novel23",2,"Novel23",0,1560,"straightahead",-1,0,0,1,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,TRUE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",11,"Noisy","Social","Zero",4,"Chrome",3,"Switch","Novel6",0,"Novel106",1,164,"noisyLU",1,0,1,0,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,FALSE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",12,"Noisy","Social","Zero",4,"Chrome",3,"Switch","Novel70",1,"Novel106",1,1265,"straightahead",-1,0,0,1,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,FALSE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",13,"Noisy","Social","Zero",4,"Chrome",4,"Same","Novel128",1,"Novel128",1,329,"noisyRU",3,0,1,0,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,TRUE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",14,"Noisy","Social","Zero",4,"Chrome",4,"Same","Novel128",1,"Novel128",1,1753,"straightahead",-1,0,0,1,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,TRUE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",15,"Noisy","Social","Zero",4,"Chrome",5,"Switch","Novel22",1,"Novel16",0,3066,"noisyRU",3,0,1,0,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,FALSE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",16,"Noisy","Social","Zero",4,"Chrome",5,"Switch","Novel103",2,"Novel16",0,721,"straightahead",-1,0,0,1,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,FALSE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",17,"Noisy","Social","Zero",4,"Chrome",6,"Same","Novel33",2,"Novel33",2,577,"noisyLD",0,0,1,0,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,TRUE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",18,"Noisy","Social","Zero",4,"Chrome",6,"Same","Novel33",2,"Novel33",2,936,"straightahead",-1,0,0,1,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,TRUE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",19,"Noisy","Social","Zero",4,"Chrome",7,"Switch","Novel67",2,"Novel95",1,1946,"noisyLD",0,0,1,0,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,FALSE
"A10SNOF3KQP3C4","Oct 06 2014","13:36:23",20,"Noisy","Social","Zero",4,"Chrome",7,"Switch","Novel95",3,"Novel95",1,3329,"straightahead",-1,0,0,1,(Oct 06 2014 13:36:23),0,TRUE,FALSE,4,TRUE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",1,"Short","No-social","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,4737,"straightahead",-1,1,0,0,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,FALSE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",2,"Short","No-social","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,1106,"straightahead",-1,1,0,0,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,FALSE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",3,"Short","No-social","Zero",4,"Chrome",0,"Switch","tomato",1,"",0,813,"straightahead",-1,1,0,0,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,FALSE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",4,"Short","No-social","Zero",4,"Chrome",0,"Switch","tomato",2,"",0,917,"straightahead",-1,1,0,0,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,FALSE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",5,"Short","No-social","Zero",4,"Chrome",0,"Switch","Novel41",0,"Novel33",3,10416,"straightahead",-1,0,1,0,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,FALSE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",6,"Short","No-social","Zero",4,"Chrome",0,"Switch","Novel33",1,"Novel33",3,6232,"straightahead",-1,0,0,1,(Oct 05 2014 23:54:11),0,TRUE,TRUE,4,TRUE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",7,"Short","No-social","Zero",4,"Chrome",1,"Same","Novel77",3,"Novel77",3,6565,"straightahead",-1,0,1,0,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,TRUE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",8,"Short","No-social","Zero",4,"Chrome",1,"Same","Novel77",1,"Novel77",3,785,"straightahead",-1,0,0,1,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,TRUE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",9,"Short","No-social","Zero",4,"Chrome",2,"Switch","Novel9",0,"Novel117",2,2944,"straightahead",-1,0,1,0,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,FALSE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",10,"Short","No-social","Zero",4,"Chrome",2,"Switch","Novel117",2,"Novel117",2,310,"straightahead",-1,0,0,1,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,TRUE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",11,"Short","No-social","Zero",4,"Chrome",3,"Same","Novel95",1,"Novel95",1,5679,"straightahead",-1,0,1,0,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,TRUE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",12,"Short","No-social","Zero",4,"Chrome",3,"Same","Novel95",1,"Novel95",1,207,"straightahead",-1,0,0,1,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,TRUE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",13,"Short","No-social","Zero",4,"Chrome",4,"Switch","Novel107",3,"Novel85",0,1984,"straightahead",-1,0,1,0,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,FALSE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",14,"Short","No-social","Zero",4,"Chrome",4,"Switch","Novel85",3,"Novel85",0,264,"straightahead",-1,0,0,1,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,TRUE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",15,"Short","No-social","Zero",4,"Chrome",5,"Same","Novel128",3,"Novel128",3,6487,"straightahead",-1,0,1,0,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,TRUE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",16,"Short","No-social","Zero",4,"Chrome",5,"Same","Novel128",0,"Novel128",3,89,"straightahead",-1,0,0,1,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,TRUE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",17,"Short","No-social","Zero",4,"Chrome",6,"Switch","Novel103",1,"Novel42",0,2861,"straightahead",-1,0,1,0,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,FALSE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",18,"Short","No-social","Zero",4,"Chrome",6,"Switch","Novel42",0,"Novel42",0,1406,"straightahead",-1,0,0,1,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,TRUE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",19,"Short","No-social","Zero",4,"Chrome",7,"Same","Novel92",1,"Novel92",1,5211,"straightahead",-1,0,1,0,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,TRUE
"A10SUPT94QJPN7","Oct 05 2014","23:54:11",20,"Short","No-social","Zero",4,"Chrome",7,"Same","Novel92",1,"Novel92",1,345,"straightahead",-1,0,0,1,(Oct 05 2014 23:54:11),0,TRUE,FALSE,4,TRUE
"A10XMNEAHIWMQX","Oct 05 2014","21:46:50",1,"Short","No-social","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,5932,"straightahead",-1,1,0,0,(Oct 05 2014 21:46:50),0,TRUE,FALSE,4,FALSE
"A10XMNEAHIWMQX","Oct 05 2014","21:46:50",2,"Short","No-social","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,4330,"straightahead",-1,1,0,0,(Oct 05 2014 21:46:50),0,TRUE,FALSE,4,FALSE
"A10XMNEAHIWMQX","Oct 05 2014","21:46:50",3,"Short","No-social","Zero",4,"Chrome",0,"Switch","tomato",1,"",0,2587,"straightahead",-1,1,0,0,(Oct 05 2014 21:46:50),0,TRUE,FALSE,4,FALSE
"A10XMNEAHIWMQX","Oct 05 2014","21:46:50",4,"Short","No-social","Zero",4,"Chrome",0,"Switch","tomato",2,"",0,958,"straightahead",-1,1,0,0,(Oct 05 2014 21:46:50),0,TRUE,FALSE,4,FALSE
"A10XMNEAHIWMQX","Oct 05 2014","21:46:50",5,"Short","No-social","Zero",4,"Chrome",0,"Switch","Novel96",2,"Novel84",1,13394,"straightahead",-1,0,1,0,(Oct 05 2014 21:46:50),0,TRUE,FALSE,4,FALSE
"A10XMNEAHIWMQX","Oct 05 2014","21:46:50",6,"Short","No-social","Zero",4,"Chrome",0,"Switch","Novel84",1,"Novel84",1,4876,"straightahead",-1,0,0,1,(Oct 05 2014 21:46:50),0,TRUE,TRUE,4,TRUE
"A10XMNEAHIWMQX","Oct 05 2014","21:46:50",7,"Short","No-social","Zero",4,"Chrome",1,"Same","Novel47",1,"Novel47",1,6767,"straightahead",-1,0,1,0,(Oct 05 2014 21:46:50),0,TRUE,FALSE,4,TRUE
"A10XMNEAHIWMQX","Oct 05 2014","21:46:50",8,"Short","No-social","Zero",4,"Chrome",1,"Same","Novel47",2,"Novel47",1,1553,"straightahead",-1,0,0,1,(Oct 05 2014 21:46:50),0,TRUE,FALSE,4,TRUE
"A10XMNEAHIWMQX","Oct 05 2014","21:46:50",9,"Short","No-social","Zero",4,"Chrome",2,"Switch","Novel103",1,"Novel92",2,6424,"straightahead",-1,0,1,0,(Oct 05 2014 21:46:50),0,TRUE,FALSE,4,FALSE
